mention_id,chunk_id,entity_id,char_offset
M00009757,CHK00305_011,ENT00405,431
M00009758,CHK00305_011,ENT00173,187
M00009759,CHK00305_011,ENT00313,160
M00009760,CHK00306_000,ENT00519,437
M00009761,CHK00306_000,ENT00531,104
M00009762,CHK00306_000,ENT00133,469
M00009763,CHK00306_001,ENT00578,264
M00009764,CHK00306_001,ENT00237,164
M00009765,CHK00306_002,ENT00503,391
M00009766,CHK00306_002,ENT00492,84
M00009767,CHK00306_002,ENT00566,492
M00009768,CHK00306_003,ENT00436,164
M00009769,CHK00306_003,ENT00301,452
M00009770,CHK00306_003,ENT00102,435
M00009771,CHK00306_004,ENT00390,210
M00009772,CHK00306_005,ENT00238,51
M00009773,CHK00306_005,ENT00092,293
M00009774,CHK00306_006,ENT00345,304
M00009775,CHK00306_006,ENT00225,125
M00009776,CHK00306_006,ENT00026,250
M00009777,CHK00306_007,ENT00235,249
M00009778,CHK00306_008,ENT00585,49
M00009779,CHK00306_008,ENT00216,415
M00009780,CHK00306_008,ENT00028,275
M00009781,CHK00306_008,ENT00424,297
M00009782,CHK00306_009,ENT00529,244
M00009783,CHK00306_009,ENT00132,73
M00009784,CHK00306_009,ENT00046,412
M00009785,CHK00306_010,ENT00305,138
M00009786,CHK00306_010,ENT00130,477
M00009787,CHK00306_010,ENT00441,244
M00009788,CHK00306_010,ENT00572,124
M00009789,CHK00306_011,ENT00434,483
M00009790,CHK00307_000,ENT00132,12
M00009791,CHK00307_001,ENT00239,160
M00009792,CHK00307_002,ENT00552,222
M00009793,CHK00307_002,ENT00269,167
M00009794,CHK00307_002,ENT00284,487
M00009795,CHK00307_002,ENT00329,360
M00009796,CHK00307_003,ENT00034,133
M00009797,CHK00307_003,ENT00322,28
M00009798,CHK00307_004,ENT00009,24
M00009799,CHK00307_004,ENT00577,59
M00009800,CHK00307_004,ENT00178,373
M00009801,CHK00307_005,ENT00024,36
M00009802,CHK00307_006,ENT00034,26
M00009803,CHK00307_006,ENT00357,198
M00009804,CHK00307_006,ENT00551,322
M00009805,CHK00307_007,ENT00443,265
M00009806,CHK00307_007,ENT00367,131
M00009807,CHK00307_007,ENT00316,2
M00009808,CHK00307_008,ENT00023,149
M00009809,CHK00307_009,ENT00548,87
M00009810,CHK00307_009,ENT00451,184
M00009811,CHK00307_009,ENT00359,208
M00009812,CHK00307_010,ENT00288,217
M00009813,CHK00307_010,ENT00405,68
M00009814,CHK00307_011,ENT00481,308
M00009815,CHK00307_012,ENT00393,180
M00009816,CHK00307_013,ENT00376,289
M00009817,CHK00307_014,ENT00072,350
M00009818,CHK00307_014,ENT00509,140
M00009819,CHK00307_014,ENT00262,246
M00009820,CHK00307_014,ENT00443,486
M00009821,CHK00307_015,ENT00234,397
M00009822,CHK00307_016,ENT00483,157
M00009823,CHK00307_016,ENT00059,493
M00009824,CHK00307_016,ENT00166,192
M00009825,CHK00307_016,ENT00370,51
M00009826,CHK00307_017,ENT00289,128
M00009827,CHK00307_017,ENT00374,349
M00009828,CHK00307_017,ENT00517,157
M00009829,CHK00307_017,ENT00184,43
M00009830,CHK00307_018,ENT00454,139
M00009831,CHK00307_018,ENT00130,482
M00009832,CHK00308_000,ENT00306,156
M00009833,CHK00308_000,ENT00542,10
M00009834,CHK00308_000,ENT00589,455
M00009835,CHK00308_001,ENT00557,120
M00009836,CHK00308_001,ENT00261,451
M00009837,CHK00308_001,ENT00414,496
M00009838,CHK00308_002,ENT00249,214
M00009839,CHK00308_002,ENT00489,411
M00009840,CHK00308_002,ENT00406,130
M00009841,CHK00308_002,ENT00488,437
M00009842,CHK00308_003,ENT00114,437
M00009843,CHK00308_003,ENT00576,275
M00009844,CHK00308_003,ENT00102,232
M00009845,CHK00308_004,ENT00313,221
M00009846,CHK00308_004,ENT00452,217
M00009847,CHK00308_004,ENT00445,355
M00009848,CHK00308_004,ENT00468,486
M00009849,CHK00308_005,ENT00167,64
M00009850,CHK00308_005,ENT00389,175
M00009851,CHK00308_005,ENT00259,295
M00009852,CHK00308_006,ENT00543,406
M00009853,CHK00309_000,ENT00425,23
M00009854,CHK00309_000,ENT00496,338
M00009855,CHK00309_001,ENT00278,17
M00009856,CHK00309_002,ENT00087,184
M00009857,CHK00309_003,ENT00469,189
M00009858,CHK00309_003,ENT00331,199
M00009859,CHK00309_003,ENT00135,322
M00009860,CHK00309_004,ENT00365,199
M00009861,CHK00309_004,ENT00344,482
M00009862,CHK00309_004,ENT00484,426
M00009863,CHK00309_005,ENT00027,487
M00009864,CHK00309_005,ENT00578,110
M00009865,CHK00309_005,ENT00349,399
M00009866,CHK00309_006,ENT00133,199
M00009867,CHK00309_006,ENT00540,292
M00009868,CHK00309_006,ENT00146,167
M00009869,CHK00309_006,ENT00486,344
M00009870,CHK00309_007,ENT00436,11
M00009871,CHK00309_007,ENT00412,120
M00009872,CHK00309_008,ENT00445,88
M00009873,CHK00309_008,ENT00313,328
M00009874,CHK00309_008,ENT00270,463
M00009875,CHK00309_008,ENT00553,394
M00009876,CHK00309_009,ENT00442,181
M00009877,CHK00309_010,ENT00538,251
M00009878,CHK00309_010,ENT00262,54
M00009879,CHK00309_010,ENT00142,215
M00009880,CHK00309_010,ENT00284,147
M00009881,CHK00309_011,ENT00482,411
M00009882,CHK00309_012,ENT00101,198
M00009883,CHK00309_013,ENT00213,244
M00009884,CHK00309_013,ENT00054,342
M00009885,CHK00309_014,ENT00315,9
M00009886,CHK00309_014,ENT00593,72
M00009887,CHK00309_015,ENT00587,50
M00009888,CHK00309_015,ENT00179,282
M00009889,CHK00309_015,ENT00285,1
M00009890,CHK00309_015,ENT00288,46
M00009891,CHK00309_016,ENT00586,215
M00009892,CHK00309_016,ENT00307,461
M00009893,CHK00309_017,ENT00096,302
M00009894,CHK00309_017,ENT00269,178
M00009895,CHK00309_017,ENT00445,49
M00009896,CHK00309_017,ENT00365,500
M00009897,CHK00310_000,ENT00442,78
M00009898,CHK00310_000,ENT00443,111
M00009899,CHK00310_000,ENT00593,293
M00009900,CHK00310_000,ENT00259,485
M00009901,CHK00310_001,ENT00162,153
M00009902,CHK00310_001,ENT00542,197
M00009903,CHK00310_001,ENT00512,124
M00009904,CHK00310_002,ENT00054,417
M00009905,CHK00310_002,ENT00249,374
M00009906,CHK00310_002,ENT00009,91
M00009907,CHK00310_003,ENT00076,81
M00009908,CHK00310_003,ENT00410,183
M00009909,CHK00310_004,ENT00454,345
M00009910,CHK00310_004,ENT00149,396
M00009911,CHK00310_004,ENT00284,359
M00009912,CHK00310_004,ENT00312,261
M00009913,CHK00310_005,ENT00499,291
M00009914,CHK00310_005,ENT00246,426
M00009915,CHK00310_005,ENT00522,137
M00009916,CHK00310_005,ENT00539,440
M00009917,CHK00311_000,ENT00053,150
M00009918,CHK00311_001,ENT00386,160
M00009919,CHK00311_001,ENT00390,93
M00009920,CHK00311_002,ENT00292,10
M00009921,CHK00311_003,ENT00286,402
M00009922,CHK00311_003,ENT00255,352
M00009923,CHK00311_004,ENT00373,149
M00009924,CHK00311_004,ENT00448,317
M00009925,CHK00311_004,ENT00541,202
M00009926,CHK00311_004,ENT00102,113
M00009927,CHK00311_005,ENT00081,15
M00009928,CHK00311_006,ENT00453,244
M00009929,CHK00311_006,ENT00230,29
M00009930,CHK00311_006,ENT00093,355
M00009931,CHK00311_006,ENT00224,23
M00009932,CHK00311_007,ENT00028,94
M00009933,CHK00311_007,ENT00511,483
M00009934,CHK00311_007,ENT00238,53
M00009935,CHK00311_007,ENT00006,361
M00009936,CHK00311_008,ENT00085,430
M00009937,CHK00311_009,ENT00423,39
M00009938,CHK00311_009,ENT00160,423
M00009939,CHK00311_010,ENT00342,27
M00009940,CHK00311_010,ENT00276,87
M00009941,CHK00311_010,ENT00436,468
M00009942,CHK00311_010,ENT00412,332
M00009943,CHK00311_011,ENT00482,424
M00009944,CHK00311_011,ENT00085,285
M00009945,CHK00311_011,ENT00065,364
M00009946,CHK00311_012,ENT00084,457
M00009947,CHK00311_013,ENT00059,307
M00009948,CHK00311_013,ENT00154,399
M00009949,CHK00311_013,ENT00493,97
M00009950,CHK00311_013,ENT00415,409
M00009951,CHK00311_014,ENT00385,241
M00009952,CHK00311_014,ENT00153,179
M00009953,CHK00311_014,ENT00324,4
M00009954,CHK00311_015,ENT00396,302
M00009955,CHK00311_016,ENT00345,81
M00009956,CHK00311_016,ENT00264,255
M00009957,CHK00311_016,ENT00108,397
M00009958,CHK00311_016,ENT00530,255
M00009959,CHK00312_000,ENT00077,290
M00009960,CHK00312_001,ENT00503,454
M00009961,CHK00312_001,ENT00561,23
M00009962,CHK00312_001,ENT00390,134
M00009963,CHK00312_001,ENT00333,138
M00009964,CHK00312_002,ENT00414,404
M00009965,CHK00312_002,ENT00505,322
M00009966,CHK00312_003,ENT00044,419
M00009967,CHK00312_003,ENT00066,63
M00009968,CHK00312_003,ENT00336,116
M00009969,CHK00312_004,ENT00454,73
M00009970,CHK00312_004,ENT00044,130
M00009971,CHK00312_004,ENT00300,32
M00009972,CHK00312_005,ENT00391,334
M00009973,CHK00312_005,ENT00551,5
M00009974,CHK00312_005,ENT00080,22
M00009975,CHK00312_005,ENT00449,219
M00009976,CHK00313_000,ENT00048,160
M00009977,CHK00313_001,ENT00442,178
M00009978,CHK00313_001,ENT00014,387
M00009979,CHK00313_001,ENT00082,492
M00009980,CHK00313_001,ENT00468,56
M00009981,CHK00313_002,ENT00371,52
M00009982,CHK00313_002,ENT00467,271
M00009983,CHK00313_002,ENT00447,320
M00009984,CHK00313_003,ENT00163,408
M00009985,CHK00313_004,ENT00265,105
M00009986,CHK00313_005,ENT00162,381
M00009987,CHK00313_005,ENT00463,186
M00009988,CHK00313_005,ENT00180,318
M00009989,CHK00313_006,ENT00055,52
M00009990,CHK00313_006,ENT00536,87
M00009991,CHK00313_006,ENT00590,351
M00009992,CHK00313_007,ENT00293,302
M00009993,CHK00313_007,ENT00476,376
M00009994,CHK00313_007,ENT00400,433
M00009995,CHK00313_008,ENT00062,110
M00009996,CHK00313_008,ENT00544,212
M00009997,CHK00313_009,ENT00152,183
M00009998,CHK00313_010,ENT00407,367
M00009999,CHK00313_011,ENT00360,63
M00010000,CHK00313_011,ENT00108,200
M00010001,CHK00313_011,ENT00325,224
M00010002,CHK00313_012,ENT00355,197
M00010003,CHK00313_012,ENT00554,438
M00010004,CHK00313_012,ENT00406,27
M00010005,CHK00313_012,ENT00197,67
M00010006,CHK00313_013,ENT00151,91
M00010007,CHK00313_014,ENT00274,409
M00010008,CHK00313_014,ENT00018,476
M00010009,CHK00313_014,ENT00449,237
M00010010,CHK00313_014,ENT00572,419
M00010011,CHK00313_015,ENT00294,386
M00010012,CHK00313_015,ENT00120,28
M00010013,CHK00313_016,ENT00527,436
M00010014,CHK00313_016,ENT00294,364
M00010015,CHK00313_016,ENT00246,386
M00010016,CHK00313_017,ENT00001,196
M00010017,CHK00313_017,ENT00546,141
M00010018,CHK00313_017,ENT00508,289
M00010019,CHK00313_017,ENT00039,441
M00010020,CHK00314_000,ENT00059,240
M00010021,CHK00314_000,ENT00269,7
M00010022,CHK00314_001,ENT00163,434
M00010023,CHK00314_002,ENT00328,471
M00010024,CHK00314_003,ENT00493,260
M00010025,CHK00314_003,ENT00214,396
M00010026,CHK00314_003,ENT00555,0
M00010027,CHK00314_004,ENT00002,176
M00010028,CHK00314_004,ENT00455,161
M00010029,CHK00314_004,ENT00167,114
M00010030,CHK00314_005,ENT00074,459
M00010031,CHK00314_005,ENT00327,28
M00010032,CHK00314_005,ENT00378,59
M00010033,CHK00314_006,ENT00094,410
M00010034,CHK00314_007,ENT00013,106
M00010035,CHK00314_007,ENT00370,443
M00010036,CHK00314_007,ENT00125,318
M00010037,CHK00314_008,ENT00104,495
M00010038,CHK00314_008,ENT00130,365
M00010039,CHK00314_008,ENT00022,479
M00010040,CHK00314_009,ENT00382,219
M00010041,CHK00314_009,ENT00069,297
M00010042,CHK00314_009,ENT00339,309
M00010043,CHK00314_010,ENT00416,292
M00010044,CHK00314_010,ENT00148,457
M00010045,CHK00314_010,ENT00391,469
M00010046,CHK00314_010,ENT00575,298
M00010047,CHK00314_011,ENT00580,479
M00010048,CHK00314_012,ENT00384,26
M00010049,CHK00314_013,ENT00308,104
M00010050,CHK00314_013,ENT00126,244
M00010051,CHK00314_014,ENT00140,330
M00010052,CHK00315_000,ENT00212,347
M00010053,CHK00315_000,ENT00437,354
M00010054,CHK00315_000,ENT00358,99
M00010055,CHK00315_001,ENT00381,389
M00010056,CHK00315_001,ENT00430,60
M00010057,CHK00315_001,ENT00565,188
M00010058,CHK00315_002,ENT00390,273
M00010059,CHK00315_002,ENT00238,229
M00010060,CHK00315_002,ENT00110,316
M00010061,CHK00315_003,ENT00203,143
M00010062,CHK00315_003,ENT00008,79
M00010063,CHK00315_004,ENT00106,197
M00010064,CHK00315_004,ENT00583,2
M00010065,CHK00315_005,ENT00507,132
M00010066,CHK00315_005,ENT00016,2
M00010067,CHK00315_006,ENT00388,239
M00010068,CHK00315_006,ENT00439,20
M00010069,CHK00315_006,ENT00527,415
M00010070,CHK00315_006,ENT00310,255
M00010071,CHK00315_007,ENT00436,14
M00010072,CHK00315_007,ENT00207,182
M00010073,CHK00315_007,ENT00423,105
M00010074,CHK00315_007,ENT00515,497
M00010075,CHK00315_008,ENT00206,452
M00010076,CHK00315_008,ENT00194,437
M00010077,CHK00315_009,ENT00301,255
M00010078,CHK00315_009,ENT00475,25
M00010079,CHK00315_010,ENT00192,478
M00010080,CHK00315_010,ENT00413,351
M00010081,CHK00315_010,ENT00471,89
M00010082,CHK00315_010,ENT00540,258
M00010083,CHK00316_000,ENT00048,87
M00010084,CHK00316_000,ENT00319,278
M00010085,CHK00316_000,ENT00167,344
M00010086,CHK00316_000,ENT00378,136
M00010087,CHK00316_001,ENT00460,305
M00010088,CHK00316_002,ENT00453,21
M00010089,CHK00316_002,ENT00008,285
M00010090,CHK00316_002,ENT00222,31
M00010091,CHK00316_002,ENT00126,271
M00010092,CHK00316_003,ENT00264,233
M00010093,CHK00316_003,ENT00263,282
M00010094,CHK00316_003,ENT00543,293
M00010095,CHK00316_004,ENT00197,213
M00010096,CHK00316_004,ENT00261,460
M00010097,CHK00316_005,ENT00396,93
M00010098,CHK00316_005,ENT00061,51
M00010099,CHK00316_006,ENT00432,360
M00010100,CHK00317_000,ENT00543,255
M00010101,CHK00317_001,ENT00246,64
M00010102,CHK00317_001,ENT00449,214
M00010103,CHK00317_001,ENT00109,376
M00010104,CHK00317_002,ENT00553,102
M00010105,CHK00317_002,ENT00100,365
M00010106,CHK00317_002,ENT00240,39
M00010107,CHK00317_002,ENT00450,145
M00010108,CHK00317_003,ENT00397,246
M00010109,CHK00317_003,ENT00140,304
M00010110,CHK00317_003,ENT00276,308
M00010111,CHK00317_004,ENT00460,369
M00010112,CHK00317_004,ENT00231,413
M00010113,CHK00317_005,ENT00418,270
M00010114,CHK00317_005,ENT00445,158
M00010115,CHK00317_005,ENT00138,422
M00010116,CHK00317_005,ENT00032,7
M00010117,CHK00317_006,ENT00340,226
M00010118,CHK00317_007,ENT00523,323
M00010119,CHK00317_007,ENT00324,64
M00010120,CHK00317_007,ENT00437,161
M00010121,CHK00317_007,ENT00351,462
M00010122,CHK00317_008,ENT00465,310
M00010123,CHK00317_008,ENT00178,28
M00010124,CHK00317_008,ENT00182,237
M00010125,CHK00317_008,ENT00586,82
M00010126,CHK00317_009,ENT00443,341
M00010127,CHK00317_010,ENT00106,83
M00010128,CHK00317_010,ENT00233,224
M00010129,CHK00317_010,ENT00529,367
M00010130,CHK00317_011,ENT00242,411
M00010131,CHK00317_011,ENT00138,103
M00010132,CHK00317_012,ENT00191,44
M00010133,CHK00317_012,ENT00576,30
M00010134,CHK00317_012,ENT00422,116
M00010135,CHK00317_012,ENT00441,184
M00010136,CHK00317_013,ENT00205,361
M00010137,CHK00317_013,ENT00502,156
M00010138,CHK00317_013,ENT00081,426
M00010139,CHK00318_000,ENT00422,299
M00010140,CHK00318_000,ENT00292,409
M00010141,CHK00318_000,ENT00399,222
M00010142,CHK00318_000,ENT00037,38
M00010143,CHK00318_001,ENT00108,220
M00010144,CHK00318_002,ENT00039,49
M00010145,CHK00318_002,ENT00055,242
M00010146,CHK00318_003,ENT00004,92
M00010147,CHK00318_003,ENT00322,420
M00010148,CHK00318_004,ENT00057,396
M00010149,CHK00318_004,ENT00511,490
M00010150,CHK00318_005,ENT00409,23
M00010151,CHK00318_005,ENT00583,383
M00010152,CHK00318_005,ENT00108,229
M00010153,CHK00318_006,ENT00120,416
M00010154,CHK00319_000,ENT00276,215
M00010155,CHK00319_000,ENT00180,464
M00010156,CHK00319_000,ENT00151,403
M00010157,CHK00319_000,ENT00469,131
M00010158,CHK00319_001,ENT00423,469
M00010159,CHK00319_001,ENT00346,220
M00010160,CHK00319_001,ENT00143,344
M00010161,CHK00319_002,ENT00081,7
M00010162,CHK00319_002,ENT00083,80
M00010163,CHK00319_002,ENT00421,260
M00010164,CHK00319_003,ENT00351,472
M00010165,CHK00319_003,ENT00367,162
M00010166,CHK00319_003,ENT00574,288
M00010167,CHK00319_003,ENT00505,477
M00010168,CHK00319_004,ENT00233,412
M00010169,CHK00319_004,ENT00050,441
M00010170,CHK00319_005,ENT00020,321
M00010171,CHK00319_005,ENT00252,494
M00010172,CHK00320_000,ENT00148,176
M00010173,CHK00320_000,ENT00316,347
M00010174,CHK00320_001,ENT00055,482
M00010175,CHK00320_001,ENT00302,232
M00010176,CHK00320_001,ENT00483,66
M00010177,CHK00320_002,ENT00302,288
M00010178,CHK00320_002,ENT00105,407
M00010179,CHK00320_003,ENT00022,16
M00010180,CHK00320_004,ENT00067,325
M00010181,CHK00320_004,ENT00388,132
M00010182,CHK00320_005,ENT00364,496
M00010183,CHK00320_005,ENT00518,396
M00010184,CHK00320_005,ENT00357,25
M00010185,CHK00320_005,ENT00481,495
M00010186,CHK00320_006,ENT00350,329
M00010187,CHK00320_007,ENT00234,456
M00010188,CHK00320_007,ENT00270,193
M00010189,CHK00320_007,ENT00359,179
M00010190,CHK00320_008,ENT00209,28
M00010191,CHK00320_008,ENT00271,366
M00010192,CHK00320_008,ENT00281,445
M00010193,CHK00320_009,ENT00072,302
M00010194,CHK00320_009,ENT00245,168
M00010195,CHK00320_010,ENT00021,353
M00010196,CHK00320_010,ENT00483,372
M00010197,CHK00320_010,ENT00214,426
M00010198,CHK00320_011,ENT00073,93
M00010199,CHK00320_012,ENT00262,499
M00010200,CHK00320_012,ENT00268,283
M00010201,CHK00320_012,ENT00507,258
M00010202,CHK00320_013,ENT00379,484
M00010203,CHK00321_000,ENT00342,490
M00010204,CHK00321_000,ENT00463,393
M00010205,CHK00321_000,ENT00156,253
M00010206,CHK00321_000,ENT00003,310
M00010207,CHK00321_001,ENT00451,255
M00010208,CHK00321_001,ENT00529,253
M00010209,CHK00321_002,ENT00579,185
M00010210,CHK00321_002,ENT00111,141
M00010211,CHK00321_002,ENT00531,137
M00010212,CHK00321_002,ENT00307,55
M00010213,CHK00321_003,ENT00539,204
M00010214,CHK00321_003,ENT00169,413
M00010215,CHK00321_004,ENT00107,160
M00010216,CHK00321_004,ENT00323,84
M00010217,CHK00321_004,ENT00591,246
M00010218,CHK00321_005,ENT00339,492
M00010219,CHK00321_005,ENT00229,104
M00010220,CHK00321_005,ENT00197,36
M00010221,CHK00321_006,ENT00337,383
M00010222,CHK00321_006,ENT00392,48
M00010223,CHK00321_006,ENT00065,439
M00010224,CHK00321_006,ENT00433,237
M00010225,CHK00321_007,ENT00044,87
M00010226,CHK00321_008,ENT00534,393
M00010227,CHK00321_008,ENT00475,2
M00010228,CHK00321_008,ENT00057,179
M00010229,CHK00321_009,ENT00431,98
M00010230,CHK00321_010,ENT00507,306
M00010231,CHK00321_010,ENT00392,106
M00010232,CHK00322_000,ENT00191,346
M00010233,CHK00322_000,ENT00183,312
M00010234,CHK00322_000,ENT00404,243
M00010235,CHK00322_000,ENT00527,162
M00010236,CHK00322_001,ENT00266,275
M00010237,CHK00322_001,ENT00211,251
M00010238,CHK00322_002,ENT00099,440
M00010239,CHK00322_002,ENT00317,333
M00010240,CHK00322_003,ENT00276,90
M00010241,CHK00322_003,ENT00323,324
M00010242,CHK00322_003,ENT00588,134
M00010243,CHK00322_003,ENT00393,342
M00010244,CHK00322_004,ENT00504,481
M00010245,CHK00322_004,ENT00457,340
M00010246,CHK00322_005,ENT00540,30
M00010247,CHK00322_005,ENT00339,164
M00010248,CHK00322_005,ENT00005,345
M00010249,CHK00322_005,ENT00455,56
M00010250,CHK00322_006,ENT00544,222
M00010251,CHK00322_007,ENT00382,487
M00010252,CHK00322_007,ENT00424,466
M00010253,CHK00322_007,ENT00439,39
M00010254,CHK00322_008,ENT00055,139
M00010255,CHK00322_008,ENT00276,0
M00010256,CHK00322_008,ENT00240,393
M00010257,CHK00322_009,ENT00350,355
M00010258,CHK00322_009,ENT00464,155
M00010259,CHK00322_009,ENT00387,236
M00010260,CHK00322_010,ENT00488,498
M00010261,CHK00322_010,ENT00491,154
M00010262,CHK00322_011,ENT00021,124
M00010263,CHK00322_011,ENT00155,27
M00010264,CHK00322_011,ENT00247,313
M00010265,CHK00322_012,ENT00428,428
M00010266,CHK00322_013,ENT00473,428
M00010267,CHK00322_013,ENT00225,427
M00010268,CHK00322_014,ENT00556,486
M00010269,CHK00322_014,ENT00000,251
M00010270,CHK00322_015,ENT00114,57
M00010271,CHK00322_015,ENT00360,439
M00010272,CHK00322_015,ENT00057,431
M00010273,CHK00322_015,ENT00490,25
M00010274,CHK00322_016,ENT00059,137
M00010275,CHK00322_016,ENT00339,60
M00010276,CHK00322_016,ENT00590,61
M00010277,CHK00322_016,ENT00060,235
M00010278,CHK00322_017,ENT00422,290
M00010279,CHK00322_017,ENT00453,476
M00010280,CHK00322_017,ENT00033,318
M00010281,CHK00322_018,ENT00152,76
M00010282,CHK00322_019,ENT00463,464
M00010283,CHK00322_019,ENT00576,258
M00010284,CHK00322_019,ENT00552,78
M00010285,CHK00322_019,ENT00520,131
M00010286,CHK00323_000,ENT00259,6
M00010287,CHK00323_000,ENT00514,446
M00010288,CHK00323_000,ENT00191,399
M00010289,CHK00323_000,ENT00239,483
M00010290,CHK00323_001,ENT00263,302
M00010291,CHK00323_001,ENT00499,181
M00010292,CHK00323_001,ENT00340,8
M00010293,CHK00323_002,ENT00393,439
M00010294,CHK00323_002,ENT00463,77
M00010295,CHK00323_003,ENT00018,464
M00010296,CHK00323_003,ENT00548,273
M00010297,CHK00323_003,ENT00163,93
M00010298,CHK00323_004,ENT00245,230
M00010299,CHK00323_005,ENT00171,191
M00010300,CHK00323_005,ENT00221,464
M00010301,CHK00323_005,ENT00108,291
M00010302,CHK00323_006,ENT00064,186
M00010303,CHK00323_007,ENT00390,411
M00010304,CHK00323_007,ENT00594,11
M00010305,CHK00323_008,ENT00311,221
M00010306,CHK00323_009,ENT00336,50
M00010307,CHK00323_010,ENT00164,222
M00010308,CHK00323_011,ENT00432,423
M00010309,CHK00323_012,ENT00098,350
M00010310,CHK00323_012,ENT00105,77
M00010311,CHK00323_012,ENT00488,427
M00010312,CHK00323_012,ENT00477,311
M00010313,CHK00323_013,ENT00350,379
M00010314,CHK00323_014,ENT00496,145
M00010315,CHK00323_014,ENT00330,3
M00010316,CHK00323_014,ENT00495,17
M00010317,CHK00323_014,ENT00180,118
M00010318,CHK00323_015,ENT00094,311
M00010319,CHK00323_015,ENT00458,222
M00010320,CHK00323_015,ENT00355,91
M00010321,CHK00323_015,ENT00571,395
M00010322,CHK00323_016,ENT00429,301
M00010323,CHK00323_016,ENT00270,494
M00010324,CHK00323_016,ENT00102,431
M00010325,CHK00323_016,ENT00276,177
M00010326,CHK00323_017,ENT00237,74
M00010327,CHK00323_017,ENT00217,226
M00010328,CHK00323_017,ENT00268,470
M00010329,CHK00323_017,ENT00137,384
M00010330,CHK00324_000,ENT00379,355
M00010331,CHK00324_000,ENT00270,142
M00010332,CHK00324_000,ENT00203,131
M00010333,CHK00324_001,ENT00488,398
M00010334,CHK00324_001,ENT00415,51
M00010335,CHK00324_001,ENT00283,344
M00010336,CHK00324_002,ENT00254,240
M00010337,CHK00324_002,ENT00160,185
M00010338,CHK00324_002,ENT00209,7
M00010339,CHK00324_003,ENT00153,142
M00010340,CHK00324_003,ENT00225,120
M00010341,CHK00324_003,ENT00150,128
M00010342,CHK00324_004,ENT00333,3
M00010343,CHK00324_004,ENT00447,251
M00010344,CHK00324_004,ENT00169,101
M00010345,CHK00324_004,ENT00564,453
M00010346,CHK00324_005,ENT00333,457
M00010347,CHK00324_005,ENT00535,156
M00010348,CHK00324_005,ENT00045,400
M00010349,CHK00324_006,ENT00191,225
M00010350,CHK00324_006,ENT00374,383
