session_id,customer_id,started_at,duration_s,device,referrer,pages_viewed
S00003973,C000180,2025-01-27T18:57:00,189,desktop,email,36
S00003974,C000371,2024-10-03T04:48:00,1019,tablet,email,26
S00003975,C001420,2025-05-08T10:55:00,826,mobile_ios,direct,37
S00003976,C001160,2025-07-03T07:34:00,2380,desktop,direct,31
S00003977,C001436,2024-12-14T20:43:00,2364,desktop,social,33
S00003978,C001084,2024-11-03T03:59:00,2406,mobile_android,direct,12
S00003979,C000564,2025-03-03T10:05:00,2811,desktop,organic,34
S00003980,C001068,2024-01-05T07:55:00,2986,mobile_android,email,29
S00003981,C000093,2025-12-20T00:36:00,1746,desktop,email,39
S00003982,C000439,2025-07-06T09:03:00,2023,mobile_ios,direct,5
S00003983,C000060,2025-12-08T13:31:00,1019,tablet,organic,29
S00003984,C000344,2024-03-13T19:11:00,1539,desktop,direct,9
S00003985,C000280,2025-02-06T02:12:00,1651,mobile_ios,social,3
S00003986,C000703,2024-10-15T13:18:00,1185,mobile_android,direct,2
S00003987,C000229,2025-05-02T11:51:00,713,mobile_android,organic,1
S00003988,C000147,2025-04-10T12:29:00,1498,desktop,social,38
S00003989,C001362,2024-08-31T11:06:00,1857,desktop,social,6
S00003990,C000309,2025-04-28T16:34:00,112,desktop,social,16
S00003991,C000396,2025-06-17T16:53:00,2462,mobile_ios,direct,16
S00003992,C001200,2024-06-21T20:16:00,524,mobile_ios,paid_search,33
S00003993,C001376,2024-05-06T02:44:00,2701,tablet,social,3
S00003994,C000113,2025-05-22T08:36:00,930,mobile_ios,email,11
S00003995,C001098,2025-10-07T08:37:00,883,mobile_ios,paid_search,32
S00003996,C000787,2024-02-12T21:32:00,3498,mobile_ios,social,25
S00003997,C000970,2024-05-21T20:14:00,1158,mobile_android,paid_search,19
S00003998,C000985,2024-06-25T04:43:00,659,tablet,social,31
S00003999,C000305,2025-05-28T08:26:00,2643,mobile_ios,paid_search,20
S00004000,C000483,2024-06-11T21:35:00,1566,desktop,paid_search,12
S00004001,C000278,2024-06-02T22:28:00,1839,mobile_android,email,7
S00004002,C001021,2025-10-28T12:04:00,2176,mobile_ios,social,18
S00004003,C001375,2024-03-14T15:34:00,911,desktop,direct,33
S00004004,C001424,2024-03-26T17:35:00,3093,desktop,direct,10
S00004005,C000591,2025-11-06T04:51:00,1161,desktop,paid_search,39
S00004006,C000895,2024-08-19T12:09:00,3335,tablet,social,11
S00004007,C000281,2025-06-09T23:45:00,2096,mobile_ios,paid_search,2
S00004008,C001268,2024-08-13T20:05:00,2022,mobile_android,direct,36
S00004009,C000073,2024-01-28T20:41:00,736,mobile_ios,email,29
S00004010,C000898,2025-06-30T12:33:00,3416,desktop,social,23
S00004011,C000703,2024-10-03T20:16:00,1291,mobile_android,social,20
S00004012,C000288,2025-09-06T22:02:00,1912,mobile_ios,email,10
S00004013,C000877,2025-07-29T06:25:00,685,mobile_ios,paid_search,17
S00004014,C001091,2024-08-06T06:55:00,2002,mobile_android,social,29
S00004015,C001306,2025-10-09T07:28:00,2032,mobile_android,organic,15
S00004016,C001216,2024-07-19T02:36:00,453,tablet,social,14
S00004017,C000233,2024-05-28T14:20:00,1048,mobile_android,email,40
S00004018,C000774,2025-03-31T12:00:00,3452,tablet,organic,23
S00004019,C000978,2024-04-19T16:20:00,398,mobile_android,direct,6
S00004020,C001335,2025-07-06T07:36:00,957,mobile_ios,paid_search,24
S00004021,C000809,2024-06-19T21:34:00,2691,mobile_android,social,2
S00004022,C000250,2024-07-29T11:26:00,3137,mobile_android,organic,4
S00004023,C001447,2024-09-05T08:53:00,355,desktop,paid_search,29
S00004024,C000394,2025-11-08T04:44:00,111,mobile_ios,paid_search,3
S00004025,C000170,2025-04-11T07:47:00,3369,mobile_ios,paid_search,28
S00004026,C000080,2025-02-10T18:23:00,1628,tablet,email,15
S00004027,C000001,2025-05-07T00:33:00,2573,tablet,social,35
S00004028,C001105,2025-02-21T07:47:00,2451,tablet,social,28
S00004029,C001148,2024-04-10T19:39:00,707,mobile_android,direct,6
S00004030,C000176,2024-01-19T04:23:00,2547,mobile_android,direct,14
S00004031,C001077,2024-07-13T10:55:00,73,mobile_ios,paid_search,29
S00004032,C000755,2024-07-13T04:23:00,2545,tablet,direct,19
S00004033,C001025,2025-02-09T06:31:00,3589,mobile_ios,organic,6
S00004034,C000496,2024-01-14T13:31:00,3442,mobile_android,paid_search,13
S00004035,C000351,2024-08-30T20:29:00,2845,tablet,direct,5
S00004036,C000200,2025-11-08T19:02:00,1560,tablet,social,8
S00004037,C000151,2024-12-13T03:10:00,3081,tablet,social,17
S00004038,C000845,2024-12-07T20:39:00,3598,mobile_ios,paid_search,40
S00004039,C000850,2025-01-18T20:18:00,1949,mobile_ios,email,38
S00004040,C000038,2024-02-23T17:59:00,75,desktop,social,30
S00004041,C000006,2024-07-22T06:23:00,671,tablet,organic,1
S00004042,C001081,2025-05-31T18:08:00,1268,mobile_ios,direct,6
S00004043,C000412,2025-12-11T09:07:00,2553,tablet,paid_search,8
S00004044,C000043,2025-01-08T07:15:00,2317,mobile_ios,organic,11
S00004045,C001276,2025-12-21T00:16:00,1288,mobile_android,paid_search,33
S00004046,C000296,2024-08-31T14:22:00,525,tablet,organic,6
S00004047,C000042,2025-11-10T21:12:00,2030,mobile_ios,direct,40
S00004048,C001292,2024-07-30T18:08:00,717,desktop,paid_search,7
S00004049,C000080,2024-04-09T12:21:00,3115,desktop,organic,27
S00004050,C000096,2025-09-05T16:43:00,3323,mobile_android,direct,31
S00004051,C001385,2024-01-27T09:36:00,2776,mobile_ios,organic,38
S00004052,C000896,2025-11-20T15:37:00,3428,tablet,email,16
S00004053,C000210,2024-02-03T01:43:00,2486,mobile_android,social,13
S00004054,C000157,2025-09-03T21:34:00,1155,mobile_ios,paid_search,14
S00004055,C000785,2024-11-30T08:08:00,688,tablet,organic,17
S00004056,C000986,2025-12-11T06:05:00,2651,mobile_android,organic,31
S00004057,C000774,2024-06-05T06:41:00,949,mobile_ios,email,24
S00004058,C000080,2025-08-18T22:36:00,1134,mobile_android,social,33
S00004059,C000454,2024-03-26T16:54:00,3208,mobile_android,direct,14
S00004060,C000850,2024-01-10T02:30:00,1646,desktop,email,33
S00004061,C000971,2025-01-27T07:37:00,3029,desktop,email,13
S00004062,C000952,2024-06-15T05:11:00,3458,mobile_android,email,24
S00004063,C001116,2024-09-24T18:06:00,1002,tablet,paid_search,39
S00004064,C000243,2025-03-30T01:06:00,433,mobile_ios,direct,40
S00004065,C001141,2025-07-12T03:28:00,39,mobile_ios,direct,21
S00004066,C000904,2025-07-22T17:44:00,533,mobile_ios,paid_search,15
S00004067,C001387,2024-12-10T18:04:00,1773,mobile_ios,paid_search,18
S00004068,C000290,2025-11-03T04:28:00,947,mobile_android,paid_search,10
S00004069,C000855,2024-11-05T02:35:00,83,desktop,social,18
S00004070,C000289,2024-07-15T00:11:00,1502,tablet,email,22
S00004071,C000896,2025-04-07T14:22:00,66,tablet,organic,10
S00004072,C000731,2024-05-07T16:35:00,1072,mobile_ios,social,12
S00004073,C000255,2024-01-29T18:28:00,1289,mobile_ios,direct,35
S00004074,C001048,2025-07-30T06:49:00,2874,desktop,paid_search,7
S00004075,C000891,2025-09-11T14:03:00,1085,tablet,email,34
S00004076,C000021,2024-06-02T13:23:00,2738,tablet,social,36
S00004077,C000707,2024-04-23T21:29:00,2581,desktop,email,28
S00004078,C001358,2025-12-18T14:34:00,484,mobile_ios,social,32
S00004079,C001401,2025-01-19T21:55:00,2274,mobile_android,direct,30
S00004080,C000774,2025-03-11T10:18:00,3229,tablet,direct,11
S00004081,C000886,2025-01-11T20:24:00,2790,desktop,paid_search,36
S00004082,C000327,2025-04-29T15:31:00,2875,mobile_android,email,40
S00004083,C000568,2025-07-11T06:15:00,1375,mobile_android,social,30
S00004084,C000776,2024-09-06T10:03:00,1222,tablet,direct,11
S00004085,C000083,2024-02-18T03:43:00,799,tablet,email,33
S00004086,C000506,2025-01-05T05:26:00,3003,desktop,paid_search,32
S00004087,C000264,2025-11-22T09:00:00,723,desktop,social,27
S00004088,C000750,2024-08-20T10:41:00,663,desktop,email,4
S00004089,C000691,2025-05-01T04:35:00,1563,tablet,email,37
S00004090,C001127,2024-07-16T01:29:00,3320,desktop,paid_search,4
S00004091,C000393,2024-02-09T09:09:00,796,mobile_ios,organic,32
S00004092,C000949,2025-08-01T00:36:00,2973,desktop,organic,9
S00004093,C000182,2025-01-04T06:39:00,754,mobile_ios,direct,35
S00004094,C000632,2024-03-04T19:27:00,2521,mobile_android,social,22
S00004095,C000020,2025-03-15T05:30:00,2003,desktop,direct,8
S00004096,C000104,2025-01-28T06:49:00,305,mobile_android,social,18
S00004097,C001112,2024-02-25T14:44:00,1608,tablet,email,18
S00004098,C001445,2025-03-19T04:47:00,2621,desktop,email,21
S00004099,C000128,2025-02-12T11:52:00,364,mobile_ios,email,21
S00004100,C000512,2025-05-02T06:43:00,1991,desktop,social,11
S00004101,C001331,2024-03-07T10:21:00,503,mobile_android,paid_search,16
S00004102,C001136,2025-04-05T14:58:00,3297,tablet,organic,2
S00004103,C000012,2025-08-04T18:04:00,1412,mobile_android,social,4
S00004104,C000833,2025-10-14T20:23:00,855,mobile_android,email,26
S00004105,C000491,2025-11-15T07:03:00,2124,desktop,paid_search,13
S00004106,C000663,2024-10-31T22:01:00,807,mobile_ios,email,3
S00004107,C000804,2024-06-07T00:11:00,861,tablet,email,4
S00004108,C000265,2025-10-15T01:19:00,2595,tablet,organic,29
S00004109,C000504,2025-04-26T08:06:00,1635,tablet,direct,3
S00004110,C000495,2024-04-02T14:49:00,3433,tablet,email,2
S00004111,C000919,2025-09-12T00:28:00,1115,tablet,email,2
S00004112,C000090,2024-12-10T11:26:00,2438,mobile_ios,organic,38
S00004113,C001186,2024-10-12T19:34:00,785,mobile_android,social,40
S00004114,C001453,2025-09-14T02:18:00,2689,tablet,organic,24
S00004115,C001264,2024-02-14T06:22:00,3252,tablet,direct,36
S00004116,C000311,2025-03-02T22:23:00,723,mobile_ios,social,22
S00004117,C000682,2025-04-01T10:23:00,3203,desktop,direct,17
S00004118,C001472,2024-12-19T21:36:00,3489,desktop,direct,40
S00004119,C000078,2025-03-20T13:06:00,117,mobile_ios,email,15
S00004120,C000544,2024-01-14T19:52:00,2657,desktop,email,6
S00004121,C000852,2025-08-02T07:26:00,520,mobile_ios,paid_search,16
S00004122,C000773,2024-07-24T09:56:00,1337,mobile_ios,direct,2
S00004123,C000550,2025-11-12T07:29:00,788,mobile_ios,email,17
S00004124,C000568,2024-09-30T12:46:00,3224,desktop,email,20
S00004125,C001198,2024-10-06T14:11:00,407,mobile_android,paid_search,33
S00004126,C000839,2025-07-18T03:52:00,1357,desktop,social,27
S00004127,C000955,2024-11-04T22:14:00,3092,desktop,email,38
S00004128,C000516,2025-08-07T03:15:00,1812,desktop,email,2
S00004129,C001370,2025-07-09T03:23:00,585,mobile_android,email,4
S00004130,C000804,2024-02-01T05:18:00,2866,mobile_ios,paid_search,17
S00004131,C001126,2025-08-21T23:53:00,1808,desktop,social,31
S00004132,C000105,2025-02-23T16:39:00,1446,tablet,social,3
S00004133,C000037,2025-11-21T22:28:00,92,mobile_ios,organic,37
S00004134,C000923,2025-09-27T15:12:00,3176,tablet,social,29
S00004135,C000014,2025-10-29T10:35:00,2839,tablet,organic,6
S00004136,C000826,2024-12-15T13:35:00,299,mobile_ios,social,28
S00004137,C000843,2024-05-17T11:20:00,1703,mobile_android,organic,10
S00004138,C000761,2024-03-09T14:24:00,3259,mobile_ios,direct,2
S00004139,C000358,2025-01-26T03:43:00,3237,mobile_android,paid_search,10
S00004140,C001076,2025-11-09T09:58:00,2059,mobile_android,email,38
S00004141,C000996,2025-06-17T11:44:00,516,mobile_ios,email,34
S00004142,C000150,2025-09-13T09:21:00,3191,desktop,social,18
S00004143,C000770,2024-08-25T11:29:00,2823,desktop,organic,9
S00004144,C000921,2024-05-20T20:50:00,398,tablet,organic,18
S00004145,C000254,2024-04-18T04:34:00,462,mobile_ios,direct,3
S00004146,C000709,2025-06-18T17:08:00,3002,mobile_android,organic,38
S00004147,C000401,2025-02-04T21:36:00,2606,mobile_ios,email,14
S00004148,C000185,2024-08-14T23:28:00,1249,mobile_android,email,2
S00004149,C000954,2025-06-08T02:21:00,2962,mobile_ios,direct,22
S00004150,C000262,2024-04-21T20:07:00,2727,mobile_ios,direct,22
S00004151,C000335,2024-05-17T05:40:00,2535,mobile_ios,organic,5
S00004152,C000637,2024-07-08T07:40:00,339,desktop,social,20
S00004153,C000989,2025-08-18T23:36:00,1866,desktop,social,40
S00004154,C001499,2025-10-03T23:26:00,2355,mobile_ios,organic,12
S00004155,C000035,2025-01-22T22:33:00,160,mobile_android,paid_search,38
S00004156,C000700,2024-11-13T08:20:00,3117,mobile_ios,direct,18
S00004157,C000710,2025-10-21T02:36:00,547,mobile_ios,direct,30
S00004158,C001425,2025-06-18T17:25:00,1122,mobile_ios,organic,1
S00004159,C000897,2024-10-26T19:31:00,343,mobile_android,direct,29
S00004160,C000849,2024-10-14T06:05:00,1824,mobile_ios,organic,1
S00004161,C001197,2024-06-19T01:46:00,3427,desktop,direct,36
S00004162,C000995,2024-03-03T14:16:00,2624,mobile_ios,paid_search,37
S00004163,C000302,2024-10-05T01:54:00,341,desktop,email,12
S00004164,C001044,2024-01-21T02:59:00,3194,tablet,direct,3
S00004165,C000950,2024-09-04T05:51:00,2139,desktop,direct,30
S00004166,C000751,2025-10-02T22:02:00,2641,desktop,email,32
S00004167,C000307,2024-03-16T17:11:00,3416,desktop,email,27
S00004168,C000717,2025-10-20T01:54:00,2734,mobile_android,email,24
S00004169,C000758,2024-08-26T09:32:00,109,desktop,paid_search,28
S00004170,C001398,2025-05-19T02:49:00,1702,desktop,email,9
S00004171,C000936,2025-03-31T10:50:00,973,mobile_android,social,14
S00004172,C001390,2024-04-05T23:50:00,2584,tablet,organic,5
S00004173,C001105,2025-02-20T20:09:00,2133,desktop,social,12
S00004174,C001335,2024-04-28T17:18:00,1530,mobile_ios,direct,16
S00004175,C000105,2024-01-26T10:04:00,2784,mobile_android,direct,10
S00004176,C000321,2025-08-18T09:05:00,1705,tablet,email,7
S00004177,C000834,2025-02-24T04:15:00,492,mobile_android,email,3
S00004178,C000101,2024-04-05T00:41:00,3483,mobile_ios,organic,31
S00004179,C000472,2025-03-29T18:49:00,2875,tablet,email,21
S00004180,C000735,2025-11-15T16:09:00,487,mobile_android,social,31
S00004181,C000338,2025-08-03T01:27:00,796,mobile_android,organic,15
S00004182,C001119,2025-03-04T10:42:00,309,tablet,email,32
S00004183,C001389,2025-11-05T21:55:00,2883,mobile_ios,email,10
S00004184,C000993,2024-06-23T11:45:00,3442,desktop,email,13
S00004185,C000705,2025-09-19T23:41:00,912,desktop,paid_search,8
S00004186,C001429,2025-01-03T02:32:00,2729,desktop,organic,39
S00004187,C001225,2025-09-10T03:41:00,730,mobile_ios,social,34
S00004188,C000885,2024-04-06T07:26:00,2817,desktop,organic,1
S00004189,C000389,2024-11-30T17:44:00,122,tablet,email,6
S00004190,C000116,2025-08-27T03:08:00,695,desktop,social,22
S00004191,C001376,2025-08-17T07:50:00,2109,tablet,direct,24
S00004192,C001247,2025-01-20T07:42:00,2151,mobile_android,social,16
S00004193,C000667,2024-10-09T13:20:00,2254,desktop,direct,27
S00004194,C000786,2024-06-26T06:33:00,3356,desktop,organic,13
S00004195,C000908,2024-08-26T13:20:00,820,tablet,social,31
S00004196,C000073,2025-06-14T02:22:00,1371,desktop,direct,1
S00004197,C001496,2025-04-11T16:53:00,2230,mobile_ios,paid_search,28
S00004198,C001078,2024-07-08T14:00:00,276,mobile_android,social,26
S00004199,C000541,2024-12-29T12:26:00,1850,mobile_android,paid_search,5
S00004200,C000126,2024-02-14T04:38:00,1695,tablet,direct,39
S00004201,C001443,2025-03-30T10:34:00,3489,mobile_ios,email,21
S00004202,C000910,2024-03-13T09:19:00,2158,desktop,paid_search,24
S00004203,C000716,2024-05-14T21:09:00,415,tablet,social,13
S00004204,C001247,2025-05-22T19:22:00,1039,mobile_android,email,17
S00004205,C000019,2024-03-08T22:45:00,2966,mobile_android,direct,27
S00004206,C000854,2025-06-22T09:38:00,2381,mobile_ios,email,11
S00004207,C000738,2024-09-19T11:17:00,3487,mobile_ios,direct,13
S00004208,C001482,2024-06-01T09:21:00,134,mobile_ios,paid_search,3
S00004209,C001067,2025-08-20T02:29:00,573,mobile_ios,direct,19
S00004210,C000398,2025-09-22T15:01:00,445,mobile_android,organic,7
S00004211,C000097,2024-06-01T22:55:00,1026,mobile_android,organic,20
S00004212,C001357,2024-05-13T22:57:00,2842,desktop,organic,37
S00004213,C000619,2024-02-11T04:08:00,1824,tablet,social,40
S00004214,C001298,2024-04-09T19:21:00,731,mobile_ios,paid_search,19
S00004215,C001159,2025-01-13T03:18:00,473,desktop,direct,28
S00004216,C001433,2025-04-07T01:03:00,2812,mobile_ios,social,40
S00004217,C000130,2024-03-16T14:08:00,2381,mobile_ios,social,30
S00004218,C001318,2025-07-24T15:27:00,1912,tablet,paid_search,39
S00004219,C000966,2024-10-06T13:17:00,1821,mobile_ios,organic,30
S00004220,C000300,2024-04-30T16:34:00,3468,mobile_ios,organic,38
S00004221,C001435,2025-11-26T04:39:00,1996,desktop,organic,26
S00004222,C001050,2025-10-28T08:38:00,3489,tablet,social,12
S00004223,C001091,2025-05-26T08:27:00,1248,mobile_android,email,25
S00004224,C000390,2025-11-23T12:28:00,2115,tablet,paid_search,7
S00004225,C000178,2024-03-28T07:20:00,1513,mobile_android,direct,12
S00004226,C000642,2025-07-29T13:03:00,1939,mobile_android,social,27
S00004227,C000595,2024-11-15T07:39:00,506,mobile_ios,paid_search,35
S00004228,C000226,2025-01-17T13:10:00,333,mobile_ios,email,33
S00004229,C000380,2024-08-12T08:02:00,2724,mobile_ios,direct,3
S00004230,C001450,2024-10-25T14:41:00,30,mobile_android,email,29
S00004231,C000609,2024-02-04T16:02:00,560,mobile_android,direct,3
S00004232,C001465,2024-04-21T17:32:00,1971,tablet,organic,32
S00004233,C001238,2024-01-23T18:27:00,3286,mobile_android,direct,6
S00004234,C000652,2025-12-16T05:27:00,2022,tablet,organic,5
S00004235,C000735,2024-06-15T16:50:00,1332,desktop,email,14
S00004236,C000871,2024-03-25T08:09:00,782,desktop,social,4
S00004237,C000814,2024-09-12T05:33:00,3454,mobile_ios,paid_search,25
S00004238,C000352,2025-10-20T17:17:00,406,tablet,direct,40
S00004239,C000162,2024-04-16T02:48:00,883,desktop,email,15
S00004240,C000861,2025-01-31T03:04:00,3283,tablet,email,8
S00004241,C001184,2025-03-26T20:07:00,1782,tablet,direct,5
S00004242,C000779,2024-06-26T13:41:00,1570,tablet,organic,18
S00004243,C000131,2025-03-19T18:37:00,726,tablet,social,38
S00004244,C001009,2024-02-12T01:51:00,1838,mobile_ios,paid_search,8
S00004245,C000282,2025-04-07T02:29:00,2750,mobile_ios,organic,23
S00004246,C000252,2025-09-27T15:09:00,2680,desktop,direct,26
S00004247,C000314,2025-04-14T07:28:00,462,tablet,email,14
S00004248,C000517,2025-08-04T21:11:00,628,mobile_android,paid_search,28
S00004249,C000999,2025-06-16T14:08:00,3025,desktop,email,33
S00004250,C000572,2024-01-10T11:03:00,1244,mobile_android,organic,9
S00004251,C000035,2025-02-21T03:36:00,533,tablet,direct,31
S00004252,C000509,2025-04-26T00:25:00,450,mobile_android,social,40
S00004253,C001386,2025-05-29T15:34:00,1997,desktop,social,34
S00004254,C001327,2025-09-14T04:17:00,3125,tablet,direct,7
S00004255,C001493,2024-05-28T23:27:00,1479,mobile_ios,paid_search,37
S00004256,C001402,2025-07-30T02:37:00,2435,tablet,direct,14
S00004257,C000859,2025-05-28T14:21:00,3370,mobile_android,paid_search,8
S00004258,C000647,2024-03-10T02:45:00,2999,mobile_ios,email,5
S00004259,C000014,2025-08-24T02:15:00,2979,mobile_ios,direct,10
S00004260,C000981,2025-05-13T10:45:00,1561,mobile_android,paid_search,39
S00004261,C001160,2025-07-27T23:59:00,886,tablet,email,30
S00004262,C000467,2024-06-09T14:23:00,3104,mobile_android,paid_search,28
S00004263,C001352,2025-03-01T15:21:00,1827,mobile_ios,organic,6
S00004264,C000536,2024-05-16T06:53:00,1408,mobile_ios,email,40
S00004265,C001380,2024-10-01T08:10:00,1172,desktop,email,5
S00004266,C001433,2025-02-19T04:50:00,3158,tablet,email,28
S00004267,C000531,2025-05-07T18:02:00,2938,mobile_android,direct,28
S00004268,C000057,2025-10-18T10:45:00,1587,mobile_android,organic,15
S00004269,C000163,2024-01-24T13:40:00,1660,tablet,organic,10
S00004270,C001255,2025-12-19T16:55:00,602,mobile_android,social,8
S00004271,C000414,2024-12-29T14:01:00,41,desktop,organic,17
S00004272,C001065,2024-01-15T13:43:00,2286,desktop,organic,28
S00004273,C001283,2024-12-12T20:15:00,3426,mobile_android,organic,14
S00004274,C001313,2025-02-12T07:25:00,2809,mobile_ios,email,11
S00004275,C000464,2025-05-01T11:00:00,103,mobile_android,social,14
S00004276,C000315,2024-07-08T14:18:00,56,mobile_ios,email,36
S00004277,C000561,2025-02-02T23:56:00,761,mobile_android,organic,25
S00004278,C001409,2025-06-13T06:59:00,1866,mobile_android,direct,17
S00004279,C001468,2024-12-31T17:55:00,1994,desktop,paid_search,14
S00004280,C000037,2025-04-27T21:47:00,3260,desktop,organic,22
S00004281,C000771,2024-11-09T01:24:00,3050,desktop,email,29
