order_id,shipment_id,placed_at,customer_ref,quantity,priority
ORD0002621,SH0002205,2025-07-22T00:00:00,CUST00501,64,freight
ORD0002622,SH0002692,2025-02-16T00:00:00,CUST05106,94,freight
ORD0002623,SH0000164,2024-09-10T00:00:00,CUST01752,45,expedited
ORD0002624,SH0003296,2024-11-22T00:00:00,CUST08355,43,freight
ORD0002625,SH0000789,2025-08-05T00:00:00,CUST01737,99,freight
ORD0002626,SH0002611,2024-11-29T00:00:00,CUST03906,85,expedited
ORD0002627,SH0002950,2024-05-23T00:00:00,CUST00540,47,expedited
ORD0002628,SH0003388,2024-11-09T00:00:00,CUST09845,25,standard
ORD0002629,SH0002390,2024-07-06T00:00:00,CUST07340,11,freight
ORD0002630,SH0002308,2024-11-19T00:00:00,CUST04123,4,expedited
ORD0002631,SH0000933,2025-06-12T00:00:00,CUST05144,54,expedited
ORD0002632,SH0000034,2024-05-23T00:00:00,CUST00893,95,expedited
ORD0002633,SH0003946,2025-10-12T00:00:00,CUST01223,99,expedited
ORD0002634,SH0000807,2025-04-14T00:00:00,CUST09157,85,expedited
ORD0002635,SH0000761,2024-02-26T00:00:00,CUST05674,46,freight
ORD0002636,SH0002657,2024-12-22T00:00:00,CUST05514,97,standard
ORD0002637,SH0002759,2024-11-23T00:00:00,CUST04374,37,standard
ORD0002638,SH0001843,2025-06-12T00:00:00,CUST09723,87,expedited
ORD0002639,SH0001867,2025-04-24T00:00:00,CUST08246,68,freight
ORD0002640,SH0003981,2025-08-24T00:00:00,CUST02699,83,freight
ORD0002641,SH0003676,2024-05-18T00:00:00,CUST01734,98,standard
ORD0002642,SH0003032,2024-02-09T00:00:00,CUST07463,100,standard
ORD0002643,SH0002781,2025-11-13T00:00:00,CUST00149,36,standard
ORD0002644,SH0003149,2025-09-25T00:00:00,CUST05084,64,standard
ORD0002645,SH0000511,2024-06-26T00:00:00,CUST04834,52,standard
ORD0002646,SH0002818,2025-03-30T00:00:00,CUST06013,86,expedited
ORD0002647,SH0002201,2025-12-10T00:00:00,CUST00255,36,standard
ORD0002648,SH0003860,2024-01-24T00:00:00,CUST05089,71,expedited
ORD0002649,SH0001674,2025-05-10T00:00:00,CUST01340,67,expedited
ORD0002650,SH0001053,2024-10-06T00:00:00,CUST02440,56,standard
ORD0002651,SH0003152,2024-10-26T00:00:00,CUST04925,64,standard
ORD0002652,SH0002849,2024-09-21T00:00:00,CUST09223,71,expedited
ORD0002653,SH0001925,2024-03-25T00:00:00,CUST01883,3,standard
ORD0002654,SH0002056,2025-04-19T00:00:00,CUST07638,100,standard
ORD0002655,SH0000945,2024-09-05T00:00:00,CUST02572,42,expedited
ORD0002656,SH0003180,2024-02-18T00:00:00,CUST04673,85,expedited
ORD0002657,SH0000918,2024-01-30T00:00:00,CUST07595,32,standard
ORD0002658,SH0001261,2025-01-20T00:00:00,CUST06932,99,freight
ORD0002659,SH0002319,2025-09-20T00:00:00,CUST07911,85,expedited
ORD0002660,SH0002460,2025-11-26T00:00:00,CUST00980,97,standard
ORD0002661,SH0002617,2024-02-28T00:00:00,CUST04272,30,freight
ORD0002662,SH0000414,2025-04-20T00:00:00,CUST07246,80,freight
ORD0002663,SH0003597,2025-05-27T00:00:00,CUST09664,74,standard
ORD0002664,SH0001069,2025-02-17T00:00:00,CUST09398,21,expedited
ORD0002665,SH0001913,2024-01-23T00:00:00,CUST04628,68,standard
ORD0002666,SH0000431,2025-11-27T00:00:00,CUST03139,8,standard
ORD0002667,SH0002095,2025-03-12T00:00:00,CUST04725,32,standard
ORD0002668,SH0001013,2024-03-26T00:00:00,CUST04330,46,freight
ORD0002669,SH0001552,2025-01-15T00:00:00,CUST01587,66,standard
ORD0002670,SH0000680,2025-04-19T00:00:00,CUST06016,77,standard
ORD0002671,SH0003676,2025-05-01T00:00:00,CUST00931,3,standard
ORD0002672,SH0001110,2024-09-04T00:00:00,CUST07541,35,standard
ORD0002673,SH0002985,2024-06-07T00:00:00,CUST05801,49,freight
ORD0002674,SH0001921,2024-10-30T00:00:00,CUST00464,89,expedited
ORD0002675,SH0000860,2025-01-24T00:00:00,CUST02262,41,standard
ORD0002676,SH0003585,2025-10-26T00:00:00,CUST02536,27,standard
ORD0002677,SH0000299,2024-12-10T00:00:00,CUST04224,14,freight
ORD0002678,SH0000272,2024-04-26T00:00:00,CUST09697,4,freight
ORD0002679,SH0000563,2024-01-29T00:00:00,CUST06212,2,expedited
ORD0002680,SH0000419,2024-09-10T00:00:00,CUST06586,84,freight
ORD0002681,SH0000835,2024-02-24T00:00:00,CUST00541,47,standard
ORD0002682,SH0000723,2024-03-18T00:00:00,CUST05067,34,standard
ORD0002683,SH0002649,2025-03-10T00:00:00,CUST07171,84,standard
ORD0002684,SH0003064,2025-01-09T00:00:00,CUST03279,72,expedited
ORD0002685,SH0002743,2024-05-19T00:00:00,CUST05176,100,expedited
ORD0002686,SH0000491,2024-05-06T00:00:00,CUST06706,14,freight
ORD0002687,SH0001280,2025-11-15T00:00:00,CUST09353,92,freight
ORD0002688,SH0001274,2024-10-03T00:00:00,CUST02321,53,freight
ORD0002689,SH0000349,2025-06-30T00:00:00,CUST04509,43,expedited
ORD0002690,SH0000858,2025-03-25T00:00:00,CUST05189,69,standard
ORD0002691,SH0001644,2025-06-26T00:00:00,CUST02084,93,freight
ORD0002692,SH0002559,2025-01-12T00:00:00,CUST00983,69,standard
ORD0002693,SH0001104,2025-09-18T00:00:00,CUST09511,85,expedited
ORD0002694,SH0003962,2024-02-02T00:00:00,CUST02997,25,standard
ORD0002695,SH0000798,2024-12-21T00:00:00,CUST09095,48,freight
ORD0002696,SH0000942,2024-12-22T00:00:00,CUST08375,8,freight
ORD0002697,SH0000844,2025-11-16T00:00:00,CUST05460,83,standard
ORD0002698,SH0002080,2025-06-14T00:00:00,CUST00495,44,standard
ORD0002699,SH0003793,2025-05-22T00:00:00,CUST05179,6,expedited
ORD0002700,SH0002933,2025-11-12T00:00:00,CUST08330,12,freight
ORD0002701,SH0002810,2025-10-07T00:00:00,CUST07390,28,expedited
ORD0002702,SH0001061,2024-10-28T00:00:00,CUST02154,46,standard
ORD0002703,SH0001148,2025-12-21T00:00:00,CUST07755,64,expedited
ORD0002704,SH0001976,2024-09-16T00:00:00,CUST04673,100,expedited
ORD0002705,SH0002316,2025-02-03T00:00:00,CUST04334,76,standard
ORD0002706,SH0000138,2024-11-09T00:00:00,CUST06998,37,standard
ORD0002707,SH0000199,2025-03-21T00:00:00,CUST00142,50,freight
ORD0002708,SH0002179,2025-06-07T00:00:00,CUST02223,50,expedited
ORD0002709,SH0002237,2025-03-20T00:00:00,CUST02062,95,freight
ORD0002710,SH0001873,2025-01-07T00:00:00,CUST05980,27,expedited
ORD0002711,SH0001894,2025-08-30T00:00:00,CUST03733,72,expedited
ORD0002712,SH0003699,2025-10-29T00:00:00,CUST04755,84,expedited
ORD0002713,SH0000084,2025-08-19T00:00:00,CUST01649,18,standard
ORD0002714,SH0000090,2024-09-17T00:00:00,CUST00399,60,standard
ORD0002715,SH0003521,2025-01-04T00:00:00,CUST04149,46,freight
ORD0002716,SH0000811,2025-09-09T00:00:00,CUST07128,6,standard
ORD0002717,SH0003095,2025-03-20T00:00:00,CUST00990,74,freight
ORD0002718,SH0003499,2024-08-15T00:00:00,CUST02315,81,freight
ORD0002719,SH0001035,2025-04-24T00:00:00,CUST00509,57,freight
ORD0002720,SH0000587,2025-02-10T00:00:00,CUST02229,47,freight
ORD0002721,SH0003842,2024-04-16T00:00:00,CUST07813,38,standard
ORD0002722,SH0000509,2025-12-03T00:00:00,CUST06459,100,standard
ORD0002723,SH0000891,2024-05-14T00:00:00,CUST06090,8,freight
ORD0002724,SH0003380,2024-08-24T00:00:00,CUST09576,39,standard
ORD0002725,SH0002760,2025-10-11T00:00:00,CUST09789,66,freight
ORD0002726,SH0001059,2024-09-30T00:00:00,CUST02532,59,freight
ORD0002727,SH0002347,2025-01-01T00:00:00,CUST02544,88,standard
ORD0002728,SH0001750,2024-04-02T00:00:00,CUST08181,76,expedited
ORD0002729,SH0002334,2025-02-28T00:00:00,CUST04301,44,expedited
ORD0002730,SH0002476,2025-12-16T00:00:00,CUST05805,92,freight
ORD0002731,SH0001450,2025-04-12T00:00:00,CUST08307,15,standard
ORD0002732,SH0001837,2024-07-16T00:00:00,CUST01789,64,freight
ORD0002733,SH0003580,2024-10-21T00:00:00,CUST02354,57,freight
ORD0002734,SH0000436,2025-06-25T00:00:00,CUST03745,17,standard
ORD0002735,SH0003816,2025-11-30T00:00:00,CUST04585,4,standard
ORD0002736,SH0000873,2025-09-06T00:00:00,CUST03418,51,freight
ORD0002737,SH0003744,2024-05-12T00:00:00,CUST07795,50,standard
ORD0002738,SH0001890,2025-02-22T00:00:00,CUST04433,91,standard
ORD0002739,SH0003139,2025-11-13T00:00:00,CUST04534,6,expedited
ORD0002740,SH0002983,2025-02-02T00:00:00,CUST05510,85,expedited
ORD0002741,SH0000406,2024-03-23T00:00:00,CUST02676,71,expedited
ORD0002742,SH0000947,2025-05-31T00:00:00,CUST01301,16,standard
ORD0002743,SH0001434,2024-01-07T00:00:00,CUST02225,91,standard
ORD0002744,SH0002178,2025-09-09T00:00:00,CUST02653,5,expedited
ORD0002745,SH0003174,2025-10-27T00:00:00,CUST04783,87,freight
ORD0002746,SH0001386,2025-08-24T00:00:00,CUST05841,22,freight
ORD0002747,SH0002941,2024-05-18T00:00:00,CUST07247,100,expedited
ORD0002748,SH0002008,2025-05-08T00:00:00,CUST04471,24,standard
ORD0002749,SH0002559,2024-08-03T00:00:00,CUST05215,90,expedited
ORD0002750,SH0000888,2024-08-22T00:00:00,CUST07484,25,freight
ORD0002751,SH0003225,2024-05-16T00:00:00,CUST07216,67,standard
ORD0002752,SH0002490,2025-03-04T00:00:00,CUST09477,24,standard
ORD0002753,SH0003378,2024-12-18T00:00:00,CUST01961,6,standard
ORD0002754,SH0000565,2025-01-23T00:00:00,CUST00023,63,expedited
ORD0002755,SH0003098,2024-06-18T00:00:00,CUST01109,33,standard
ORD0002756,SH0003661,2025-10-05T00:00:00,CUST04118,90,freight
ORD0002757,SH0001578,2025-08-05T00:00:00,CUST06269,44,standard
ORD0002758,SH0003582,2025-05-23T00:00:00,CUST01118,47,expedited
ORD0002759,SH0001951,2024-09-11T00:00:00,CUST01825,4,expedited
ORD0002760,SH0000743,2024-01-05T00:00:00,CUST09180,73,freight
ORD0002761,SH0000796,2024-03-08T00:00:00,CUST09111,59,standard
ORD0002762,SH0000124,2025-11-12T00:00:00,CUST09311,47,standard
ORD0002763,SH0001950,2025-09-29T00:00:00,CUST03433,30,expedited
ORD0002764,SH0001840,2024-08-21T00:00:00,CUST01727,17,freight
ORD0002765,SH0001951,2024-07-16T00:00:00,CUST04508,11,freight
ORD0002766,SH0001275,2025-06-13T00:00:00,CUST05568,7,standard
ORD0002767,SH0002803,2025-12-07T00:00:00,CUST07436,86,expedited
ORD0002768,SH0002484,2025-10-16T00:00:00,CUST00439,68,standard
ORD0002769,SH0001687,2025-07-11T00:00:00,CUST00303,1,freight
ORD0002770,SH0000240,2025-04-28T00:00:00,CUST02469,23,standard
ORD0002771,SH0002296,2025-11-01T00:00:00,CUST07824,11,standard
ORD0002772,SH0003865,2024-05-04T00:00:00,CUST08559,75,expedited
ORD0002773,SH0001422,2024-07-03T00:00:00,CUST04019,77,freight
ORD0002774,SH0002865,2024-11-27T00:00:00,CUST09342,53,standard
ORD0002775,SH0000538,2024-08-28T00:00:00,CUST03435,10,expedited
ORD0002776,SH0003320,2025-09-27T00:00:00,CUST08455,93,expedited
ORD0002777,SH0003875,2024-12-25T00:00:00,CUST01883,59,expedited
ORD0002778,SH0001824,2025-09-27T00:00:00,CUST00484,26,standard
ORD0002779,SH0000805,2024-01-15T00:00:00,CUST09024,68,freight
ORD0002780,SH0000232,2025-03-20T00:00:00,CUST00049,78,expedited
ORD0002781,SH0003845,2024-03-09T00:00:00,CUST07616,44,standard
ORD0002782,SH0000693,2024-10-13T00:00:00,CUST01994,29,standard
ORD0002783,SH0000192,2025-03-30T00:00:00,CUST08408,81,freight
ORD0002784,SH0001733,2025-05-20T00:00:00,CUST05727,67,freight
ORD0002785,SH0003200,2025-05-11T00:00:00,CUST05317,44,freight
ORD0002786,SH0002216,2024-12-12T00:00:00,CUST00080,76,expedited
ORD0002787,SH0002355,2024-04-09T00:00:00,CUST04975,43,standard
ORD0002788,SH0001215,2025-09-25T00:00:00,CUST07171,23,standard
ORD0002789,SH0001600,2025-02-26T00:00:00,CUST04772,87,expedited
ORD0002790,SH0000524,2025-04-01T00:00:00,CUST02916,65,expedited
ORD0002791,SH0003913,2024-12-13T00:00:00,CUST01710,70,standard
ORD0002792,SH0001179,2025-12-07T00:00:00,CUST02200,6,expedited
ORD0002793,SH0003249,2024-08-19T00:00:00,CUST09067,35,freight
ORD0002794,SH0001326,2024-02-17T00:00:00,CUST04247,52,standard
ORD0002795,SH0000434,2025-05-13T00:00:00,CUST06325,34,freight
ORD0002796,SH0000792,2024-10-29T00:00:00,CUST09908,26,freight
ORD0002797,SH0003703,2024-10-20T00:00:00,CUST01746,55,freight
ORD0002798,SH0003080,2025-01-21T00:00:00,CUST07358,33,standard
ORD0002799,SH0001808,2025-07-23T00:00:00,CUST09170,87,freight
ORD0002800,SH0001718,2025-07-31T00:00:00,CUST08368,95,freight
ORD0002801,SH0003679,2025-01-03T00:00:00,CUST08731,41,expedited
ORD0002802,SH0001108,2025-09-27T00:00:00,CUST01234,97,standard
ORD0002803,SH0000223,2025-02-08T00:00:00,CUST07155,59,freight
ORD0002804,SH0000619,2025-03-15T00:00:00,CUST04746,12,freight
ORD0002805,SH0001833,2025-10-01T00:00:00,CUST03869,84,freight
ORD0002806,SH0001843,2025-07-04T00:00:00,CUST05194,28,expedited
ORD0002807,SH0001936,2024-02-23T00:00:00,CUST01187,21,expedited
ORD0002808,SH0002355,2024-08-05T00:00:00,CUST01794,56,freight
ORD0002809,SH0001089,2024-12-30T00:00:00,CUST09791,67,standard
ORD0002810,SH0003794,2024-09-21T00:00:00,CUST04044,57,freight
ORD0002811,SH0000059,2024-10-03T00:00:00,CUST07215,1,expedited
ORD0002812,SH0000160,2025-05-09T00:00:00,CUST09653,26,expedited
ORD0002813,SH0001411,2024-03-10T00:00:00,CUST08338,58,expedited
ORD0002814,SH0001613,2025-08-16T00:00:00,CUST02923,56,freight
ORD0002815,SH0003697,2025-08-26T00:00:00,CUST02286,97,standard
ORD0002816,SH0003414,2024-08-13T00:00:00,CUST02605,61,standard
ORD0002817,SH0003948,2024-12-16T00:00:00,CUST08131,16,standard
ORD0002818,SH0001491,2025-02-02T00:00:00,CUST07926,24,standard
ORD0002819,SH0000632,2024-09-12T00:00:00,CUST00079,4,freight
ORD0002820,SH0003196,2024-12-15T00:00:00,CUST07501,85,freight
ORD0002821,SH0003532,2025-08-12T00:00:00,CUST05716,76,standard
ORD0002822,SH0001504,2024-08-27T00:00:00,CUST02324,91,expedited
ORD0002823,SH0000743,2024-12-14T00:00:00,CUST06362,49,standard
ORD0002824,SH0000028,2025-08-17T00:00:00,CUST08841,93,standard
ORD0002825,SH0003585,2024-12-07T00:00:00,CUST08046,69,standard
ORD0002826,SH0001668,2025-10-31T00:00:00,CUST09924,6,freight
ORD0002827,SH0003906,2024-07-29T00:00:00,CUST00505,26,expedited
ORD0002828,SH0000299,2024-09-08T00:00:00,CUST06646,44,freight
ORD0002829,SH0000774,2024-05-08T00:00:00,CUST09638,66,expedited
ORD0002830,SH0001776,2025-07-02T00:00:00,CUST04373,79,freight
ORD0002831,SH0002466,2025-03-30T00:00:00,CUST07228,4,freight
ORD0002832,SH0002041,2024-02-14T00:00:00,CUST06982,6,standard
ORD0002833,SH0002042,2024-10-05T00:00:00,CUST06182,13,expedited
ORD0002834,SH0003224,2024-09-02T00:00:00,CUST04055,57,standard
ORD0002835,SH0000208,2024-10-11T00:00:00,CUST09687,11,freight
ORD0002836,SH0003554,2025-11-07T00:00:00,CUST07998,40,expedited
ORD0002837,SH0000806,2025-01-31T00:00:00,CUST09172,57,standard
ORD0002838,SH0002704,2025-10-14T00:00:00,CUST06251,31,freight
ORD0002839,SH0003729,2025-12-20T00:00:00,CUST07510,56,standard
ORD0002840,SH0003583,2024-03-22T00:00:00,CUST05861,62,freight
ORD0002841,SH0002006,2024-11-04T00:00:00,CUST00101,95,expedited
ORD0002842,SH0001044,2025-01-18T00:00:00,CUST08218,56,expedited
ORD0002843,SH0000499,2025-06-20T00:00:00,CUST02445,38,freight
ORD0002844,SH0002967,2025-05-26T00:00:00,CUST05039,9,expedited
ORD0002845,SH0000697,2025-05-15T00:00:00,CUST08288,47,standard
ORD0002846,SH0002571,2024-03-06T00:00:00,CUST04107,14,freight
ORD0002847,SH0003006,2025-09-10T00:00:00,CUST08243,65,expedited
ORD0002848,SH0000709,2025-03-04T00:00:00,CUST03395,91,expedited
ORD0002849,SH0002810,2025-08-08T00:00:00,CUST02818,11,freight
ORD0002850,SH0000659,2024-05-19T00:00:00,CUST03357,92,standard
ORD0002851,SH0002360,2025-08-22T00:00:00,CUST08587,21,standard
ORD0002852,SH0001286,2025-07-30T00:00:00,CUST00390,2,expedited
ORD0002853,SH0002861,2024-05-05T00:00:00,CUST03467,18,freight
ORD0002854,SH0002850,2024-01-07T00:00:00,CUST04742,92,expedited
ORD0002855,SH0003883,2025-06-07T00:00:00,CUST04236,100,expedited
ORD0002856,SH0001719,2025-04-09T00:00:00,CUST07913,10,expedited
ORD0002857,SH0003399,2025-11-13T00:00:00,CUST04356,15,freight
ORD0002858,SH0003893,2025-04-20T00:00:00,CUST06223,50,standard
ORD0002859,SH0001215,2024-11-19T00:00:00,CUST06843,71,freight
ORD0002860,SH0003431,2024-08-24T00:00:00,CUST09449,11,standard
ORD0002861,SH0001646,2025-12-03T00:00:00,CUST05080,48,expedited
ORD0002862,SH0002674,2025-02-14T00:00:00,CUST08053,86,expedited
ORD0002863,SH0003079,2025-02-13T00:00:00,CUST06102,61,freight
ORD0002864,SH0001773,2025-01-29T00:00:00,CUST06567,33,expedited
ORD0002865,SH0003984,2025-02-07T00:00:00,CUST00767,72,expedited
ORD0002866,SH0000514,2024-01-09T00:00:00,CUST08194,86,freight
ORD0002867,SH0003802,2024-12-16T00:00:00,CUST02288,76,expedited
ORD0002868,SH0001273,2024-12-03T00:00:00,CUST05253,24,standard
ORD0002869,SH0002011,2025-01-07T00:00:00,CUST01016,37,freight
ORD0002870,SH0002552,2025-07-04T00:00:00,CUST08509,64,freight
ORD0002871,SH0000550,2025-08-30T00:00:00,CUST09147,65,expedited
ORD0002872,SH0000588,2025-04-24T00:00:00,CUST05907,39,freight
ORD0002873,SH0001129,2024-05-25T00:00:00,CUST02729,1,expedited
ORD0002874,SH0000315,2025-12-04T00:00:00,CUST09076,47,freight
ORD0002875,SH0000166,2025-02-28T00:00:00,CUST09950,22,freight
ORD0002876,SH0003386,2025-07-03T00:00:00,CUST07658,87,standard
ORD0002877,SH0002643,2025-06-22T00:00:00,CUST07074,88,expedited
ORD0002878,SH0000142,2024-03-04T00:00:00,CUST06224,62,standard
ORD0002879,SH0001250,2025-02-28T00:00:00,CUST07074,26,freight
ORD0002880,SH0000153,2024-09-08T00:00:00,CUST02657,12,expedited
ORD0002881,SH0001012,2024-02-26T00:00:00,CUST03178,12,freight
ORD0002882,SH0002852,2024-07-13T00:00:00,CUST09284,31,standard
ORD0002883,SH0003361,2024-01-21T00:00:00,CUST01294,14,standard
ORD0002884,SH0003280,2025-06-04T00:00:00,CUST04306,86,standard
ORD0002885,SH0001640,2024-12-28T00:00:00,CUST04122,65,freight
ORD0002886,SH0001324,2024-12-17T00:00:00,CUST08569,64,expedited
ORD0002887,SH0001521,2024-05-16T00:00:00,CUST04743,46,standard
ORD0002888,SH0002332,2025-02-06T00:00:00,CUST01709,44,standard
ORD0002889,SH0001132,2024-07-16T00:00:00,CUST06751,78,expedited
ORD0002890,SH0003835,2024-09-16T00:00:00,CUST05676,59,freight
ORD0002891,SH0003906,2025-06-19T00:00:00,CUST03459,41,standard
ORD0002892,SH0003839,2025-04-08T00:00:00,CUST09369,70,standard
ORD0002893,SH0002663,2025-05-28T00:00:00,CUST07475,92,standard
ORD0002894,SH0002689,2024-09-04T00:00:00,CUST05376,45,expedited
ORD0002895,SH0003912,2025-03-10T00:00:00,CUST07078,32,freight
ORD0002896,SH0000832,2025-07-09T00:00:00,CUST09423,46,freight
ORD0002897,SH0003625,2025-07-04T00:00:00,CUST07165,86,expedited
ORD0002898,SH0000279,2025-04-20T00:00:00,CUST08747,19,expedited
ORD0002899,SH0003868,2025-11-29T00:00:00,CUST06341,6,freight
ORD0002900,SH0000502,2025-09-06T00:00:00,CUST09554,15,freight
ORD0002901,SH0001770,2024-05-12T00:00:00,CUST04321,55,freight
ORD0002902,SH0001255,2025-10-11T00:00:00,CUST07709,54,freight
ORD0002903,SH0003887,2024-06-21T00:00:00,CUST09697,26,expedited
ORD0002904,SH0003283,2025-12-01T00:00:00,CUST08792,37,standard
ORD0002905,SH0001767,2025-06-21T00:00:00,CUST05929,15,expedited
ORD0002906,SH0003957,2025-08-27T00:00:00,CUST07496,25,expedited
ORD0002907,SH0001971,2025-08-01T00:00:00,CUST09932,7,standard
ORD0002908,SH0003328,2024-01-05T00:00:00,CUST02148,84,expedited
ORD0002909,SH0003330,2024-03-19T00:00:00,CUST09940,98,standard
ORD0002910,SH0002783,2025-09-27T00:00:00,CUST05125,93,freight
ORD0002911,SH0002769,2024-05-10T00:00:00,CUST00147,25,freight
ORD0002912,SH0003912,2025-11-07T00:00:00,CUST07441,21,standard
ORD0002913,SH0003748,2024-05-11T00:00:00,CUST02034,100,expedited
ORD0002914,SH0002608,2024-03-18T00:00:00,CUST09373,6,freight
ORD0002915,SH0001122,2024-12-26T00:00:00,CUST06270,22,expedited
ORD0002916,SH0003340,2024-10-04T00:00:00,CUST06833,89,standard
ORD0002917,SH0000616,2024-02-06T00:00:00,CUST01537,51,expedited
ORD0002918,SH0001740,2025-02-21T00:00:00,CUST03556,81,standard
ORD0002919,SH0002464,2024-08-05T00:00:00,CUST05780,5,freight
ORD0002920,SH0000637,2024-10-21T00:00:00,CUST03090,94,standard
ORD0002921,SH0001569,2024-05-11T00:00:00,CUST05292,31,freight
ORD0002922,SH0002205,2024-04-03T00:00:00,CUST04530,2,standard
ORD0002923,SH0000219,2025-10-20T00:00:00,CUST08102,41,expedited
ORD0002924,SH0003868,2025-09-01T00:00:00,CUST08635,37,standard
ORD0002925,SH0002754,2024-10-07T00:00:00,CUST02615,8,standard
ORD0002926,SH0003621,2024-10-16T00:00:00,CUST08670,39,standard
ORD0002927,SH0003084,2024-12-20T00:00:00,CUST00807,63,expedited
ORD0002928,SH0001511,2024-01-15T00:00:00,CUST09834,28,freight
ORD0002929,SH0003551,2024-09-09T00:00:00,CUST03016,66,standard
ORD0002930,SH0003501,2025-08-21T00:00:00,CUST09257,78,expedited
ORD0002931,SH0000100,2024-05-23T00:00:00,CUST04341,35,standard
ORD0002932,SH0001238,2024-07-26T00:00:00,CUST01409,4,freight
ORD0002933,SH0000049,2025-04-24T00:00:00,CUST07933,13,freight
ORD0002934,SH0002282,2024-06-27T00:00:00,CUST03860,87,expedited
ORD0002935,SH0002877,2025-12-07T00:00:00,CUST03957,17,expedited
ORD0002936,SH0001944,2025-10-06T00:00:00,CUST03614,63,expedited
ORD0002937,SH0001452,2024-12-17T00:00:00,CUST04214,57,expedited
ORD0002938,SH0000265,2025-03-24T00:00:00,CUST02085,57,expedited
ORD0002939,SH0001948,2024-08-18T00:00:00,CUST05530,42,expedited
ORD0002940,SH0002283,2024-04-19T00:00:00,CUST04720,60,standard
ORD0002941,SH0000736,2025-02-02T00:00:00,CUST06656,55,standard
ORD0002942,SH0001390,2025-11-30T00:00:00,CUST04047,75,standard
ORD0002943,SH0003271,2025-08-13T00:00:00,CUST02089,78,expedited
ORD0002944,SH0000734,2025-04-18T00:00:00,CUST00835,18,standard
ORD0002945,SH0001416,2024-03-01T00:00:00,CUST01609,27,expedited
ORD0002946,SH0003401,2024-08-15T00:00:00,CUST04088,73,standard
ORD0002947,SH0001788,2024-06-10T00:00:00,CUST07742,80,freight
ORD0002948,SH0002210,2025-09-19T00:00:00,CUST05415,65,standard
ORD0002949,SH0003652,2024-10-21T00:00:00,CUST07314,61,standard
ORD0002950,SH0000881,2025-08-01T00:00:00,CUST01144,17,freight
ORD0002951,SH0003542,2025-09-10T00:00:00,CUST00711,29,expedited
ORD0002952,SH0003764,2024-04-24T00:00:00,CUST09838,15,standard
ORD0002953,SH0001808,2024-12-20T00:00:00,CUST09821,32,freight
ORD0002954,SH0002854,2025-01-06T00:00:00,CUST05161,60,freight
ORD0002955,SH0003768,2024-03-30T00:00:00,CUST04715,24,standard
ORD0002956,SH0003234,2024-04-01T00:00:00,CUST06904,87,standard
ORD0002957,SH0000726,2024-02-04T00:00:00,CUST06415,84,freight
ORD0002958,SH0002756,2024-11-29T00:00:00,CUST09798,12,standard
ORD0002959,SH0000015,2024-10-09T00:00:00,CUST04119,25,expedited
ORD0002960,SH0001028,2024-08-08T00:00:00,CUST06427,35,expedited
ORD0002961,SH0001028,2024-08-03T00:00:00,CUST02627,96,freight
ORD0002962,SH0003311,2025-03-04T00:00:00,CUST09637,12,expedited
