shipment_id,product_id,warehouse_id,shipped_at,delivered_at,status,quantity,carrier
SH0003685,PR00097,WH009,2024-06-06T00:00:00,2024-06-08T00:00:00,delivered,4617,Maersk
SH0003686,PR00340,WH014,2025-04-27T00:00:00,2025-05-03T00:00:00,delivered,3771,DHL
SH0003687,PR00312,WH011,2024-04-26T00:00:00,2024-05-08T00:00:00,delivered,4207,Maersk
SH0003688,PR00377,WH008,2025-12-04T00:00:00,2025-12-14T00:00:00,delivered,1651,FedEx
SH0003689,PR00256,WH016,2024-05-12T00:00:00,2024-06-27T00:00:00,delivered,4260,Maersk
SH0003690,PR00356,WH016,2024-10-10T00:00:00,2024-10-13T00:00:00,delivered,1304,UPS
SH0003691,PR00331,WH007,2024-06-21T00:00:00,2024-06-29T00:00:00,delivered,2954,USPS
SH0003692,PR00192,WH019,2024-10-13T00:00:00,2024-10-17T00:00:00,delivered,3937,DHL
SH0003693,PR00264,WH006,2024-04-11T00:00:00,2024-04-20T00:00:00,delivered,21,Maersk
SH0003694,PR00206,WH005,2025-08-27T00:00:00,2025-09-01T00:00:00,delivered,709,DHL
SH0003695,PR00047,WH016,2024-04-02T00:00:00,2024-04-11T00:00:00,delivered,1226,DHL
SH0003696,PR00398,WH004,2025-01-25T00:00:00,2025-03-12T00:00:00,delivered,2785,USPS
SH0003697,PR00159,WH013,2025-09-29T00:00:00,2025-10-09T00:00:00,delivered,192,Maersk
SH0003698,PR00078,WH007,2024-05-16T00:00:00,2024-05-25T00:00:00,delivered,1803,Maersk
SH0003699,PR00060,WH014,2025-10-01T00:00:00,2025-10-11T00:00:00,delayed,221,UPS
SH0003700,PR00087,WH007,2025-04-27T00:00:00,2025-05-09T00:00:00,in_transit,464,FedEx
SH0003701,PR00362,WH013,2024-11-19T00:00:00,2025-01-04T00:00:00,delivered,4442,Maersk
SH0003702,PR00028,WH017,2024-10-14T00:00:00,2024-11-28T00:00:00,delivered,3659,USPS
SH0003703,PR00165,WH008,2024-03-13T00:00:00,2024-03-25T00:00:00,delivered,3447,Maersk
SH0003704,PR00160,WH010,2024-07-26T00:00:00,2024-08-06T00:00:00,delivered,4462,USPS
SH0003705,PR00319,WH001,2025-04-08T00:00:00,2025-04-13T00:00:00,delivered,544,DHL
SH0003706,PR00298,WH002,2024-11-24T00:00:00,2024-12-03T00:00:00,delivered,4570,USPS
SH0003707,PR00154,WH011,2025-06-06T00:00:00,2025-07-15T00:00:00,delivered,3200,UPS
SH0003708,PR00207,WH017,2024-08-03T00:00:00,2024-08-13T00:00:00,delivered,4193,Maersk
SH0003709,PR00210,WH006,2025-06-21T00:00:00,2025-06-23T00:00:00,in_transit,139,Maersk
SH0003710,PR00204,WH002,2024-06-03T00:00:00,2024-06-08T00:00:00,delivered,892,UPS
SH0003711,PR00058,WH019,2024-01-29T00:00:00,2024-02-10T00:00:00,in_transit,723,USPS
SH0003712,PR00279,WH003,2024-06-07T00:00:00,2024-07-26T00:00:00,delivered,4424,USPS
SH0003713,PR00329,WH012,2025-11-02T00:00:00,2025-11-05T00:00:00,delivered,1097,FedEx
SH0003714,PR00332,WH015,2024-01-08T00:00:00,2024-01-16T00:00:00,delivered,4883,FedEx
SH0003715,PR00060,WH001,2025-04-10T00:00:00,2025-04-21T00:00:00,delivered,3941,UPS
SH0003716,PR00301,WH017,2024-05-27T00:00:00,2024-06-04T00:00:00,delivered,1893,UPS
SH0003717,PR00140,WH016,2025-11-09T00:00:00,2025-11-17T00:00:00,delivered,4977,Maersk
SH0003718,PR00023,WH007,2024-11-19T00:00:00,2024-11-21T00:00:00,delivered,2687,Maersk
SH0003719,PR00261,WH019,2025-02-27T00:00:00,2025-04-15T00:00:00,delivered,1846,UPS
SH0003720,PR00173,WH011,2025-12-08T00:00:00,2025-12-17T00:00:00,delivered,3989,Maersk
SH0003721,PR00120,WH003,2024-06-23T00:00:00,2024-07-05T00:00:00,in_transit,1787,FedEx
SH0003722,PR00165,WH010,2024-12-14T00:00:00,2024-12-26T00:00:00,delivered,2608,Maersk
SH0003723,PR00346,WH001,2025-01-01T00:00:00,2025-01-05T00:00:00,delivered,4300,Maersk
SH0003724,PR00316,WH019,2025-11-22T00:00:00,2025-11-27T00:00:00,delivered,2296,DHL
SH0003725,PR00022,WH009,2025-01-11T00:00:00,2025-01-21T00:00:00,delivered,858,FedEx
SH0003726,PR00159,WH002,2024-11-11T00:00:00,2024-11-20T00:00:00,delayed,839,UPS
SH0003727,PR00116,WH010,2024-02-20T00:00:00,2024-02-25T00:00:00,delivered,3637,FedEx
SH0003728,PR00166,WH012,2025-06-30T00:00:00,2025-07-11T00:00:00,delivered,307,USPS
SH0003729,PR00327,WH014,2025-04-06T00:00:00,2025-05-15T00:00:00,delivered,438,UPS
SH0003730,PR00118,WH009,2025-10-04T00:00:00,2025-10-10T00:00:00,delivered,4198,DHL
SH0003731,PR00134,WH013,2025-04-29T00:00:00,2025-05-10T00:00:00,in_transit,203,UPS
SH0003732,PR00395,WH013,2025-03-13T00:00:00,2025-03-19T00:00:00,in_transit,544,Maersk
SH0003733,PR00111,WH004,2025-09-19T00:00:00,2025-09-26T00:00:00,delivered,4085,USPS
SH0003734,PR00338,WH006,2024-05-01T00:00:00,2024-05-08T00:00:00,delivered,4082,DHL
SH0003735,PR00231,WH005,2025-09-07T00:00:00,2025-10-26T00:00:00,delivered,1207,Maersk
SH0003736,PR00119,WH003,2025-06-05T00:00:00,2025-06-13T00:00:00,delayed,1708,FedEx
SH0003737,PR00069,WH018,2024-03-31T00:00:00,2024-04-07T00:00:00,delivered,2493,UPS
SH0003738,PR00116,WH007,2024-06-28T00:00:00,2024-07-04T00:00:00,delivered,3055,FedEx
SH0003739,PR00281,WH011,2025-10-03T00:00:00,2025-10-09T00:00:00,delivered,4777,Maersk
SH0003740,PR00199,WH000,2025-04-22T00:00:00,2025-04-27T00:00:00,delivered,3149,Maersk
SH0003741,PR00363,WH008,2025-02-02T00:00:00,2025-02-06T00:00:00,delivered,2830,USPS
SH0003742,PR00182,WH017,2024-10-17T00:00:00,2024-11-26T00:00:00,delivered,3990,DHL
SH0003743,PR00379,WH019,2024-04-27T00:00:00,2024-05-05T00:00:00,delivered,25,DHL
SH0003744,PR00006,WH005,2024-06-18T00:00:00,2024-06-21T00:00:00,delivered,771,Maersk
SH0003745,PR00289,WH017,2024-03-14T00:00:00,2024-03-26T00:00:00,in_transit,2349,FedEx
SH0003746,PR00116,WH009,2024-10-07T00:00:00,2024-10-19T00:00:00,delivered,480,USPS
SH0003747,PR00130,WH017,2024-07-27T00:00:00,2024-08-05T00:00:00,in_transit,2358,FedEx
SH0003748,PR00376,WH004,2025-08-28T00:00:00,2025-09-01T00:00:00,delivered,2365,UPS
SH0003749,PR00103,WH000,2024-06-04T00:00:00,2024-06-12T00:00:00,delayed,2850,FedEx
SH0003750,PR00294,WH018,2025-01-28T00:00:00,2025-02-01T00:00:00,delivered,1546,Maersk
SH0003751,PR00193,WH014,2025-04-15T00:00:00,2025-05-08T00:00:00,delivered,3093,Maersk
SH0003752,PR00211,WH013,2024-03-20T00:00:00,2024-03-22T00:00:00,delivered,2568,Maersk
SH0003753,PR00123,WH008,2024-06-27T00:00:00,2024-06-29T00:00:00,delivered,1049,UPS
SH0003754,PR00348,WH007,2024-10-02T00:00:00,2024-10-13T00:00:00,delivered,325,FedEx
SH0003755,PR00106,WH014,2025-03-09T00:00:00,2025-04-15T00:00:00,delivered,3449,Maersk
SH0003756,PR00183,WH019,2024-01-17T00:00:00,2024-01-20T00:00:00,delivered,3706,USPS
SH0003757,PR00036,WH010,2024-06-02T00:00:00,2024-06-14T00:00:00,delivered,3307,FedEx
SH0003758,PR00140,WH009,2024-01-28T00:00:00,2024-02-08T00:00:00,delivered,2010,DHL
SH0003759,PR00032,WH014,2024-11-07T00:00:00,2024-11-15T00:00:00,delayed,3558,DHL
SH0003760,PR00071,WH012,2024-02-23T00:00:00,2024-02-26T00:00:00,delivered,2018,Maersk
SH0003761,PR00384,WH004,2025-01-23T00:00:00,2025-01-28T00:00:00,delivered,4789,DHL
SH0003762,PR00376,WH012,2025-09-19T00:00:00,2025-10-01T00:00:00,delivered,4774,UPS
SH0003763,PR00327,WH005,2025-05-12T00:00:00,2025-06-22T00:00:00,delivered,2153,FedEx
SH0003764,PR00152,WH019,2024-02-16T00:00:00,2024-02-18T00:00:00,delivered,4486,DHL
SH0003765,PR00001,WH005,2024-12-08T00:00:00,2024-12-15T00:00:00,delivered,1707,DHL
SH0003766,PR00399,WH009,2025-11-30T00:00:00,2025-12-06T00:00:00,in_transit,3272,Maersk
SH0003767,PR00072,WH005,2025-06-30T00:00:00,2025-07-10T00:00:00,delivered,7,DHL
SH0003768,PR00240,WH007,2024-08-27T00:00:00,2024-08-30T00:00:00,delivered,2959,DHL
SH0003769,PR00193,WH002,2025-01-17T00:00:00,2025-02-27T00:00:00,delivered,4754,UPS
SH0003770,PR00076,WH011,2024-04-05T00:00:00,2024-04-08T00:00:00,delivered,4820,Maersk
SH0003771,PR00269,WH016,2025-04-22T00:00:00,2025-05-03T00:00:00,in_transit,1751,FedEx
SH0003772,PR00068,WH000,2024-10-23T00:00:00,2024-10-25T00:00:00,delivered,2339,UPS
SH0003773,PR00225,WH015,2025-10-28T00:00:00,2025-11-05T00:00:00,delivered,4210,UPS
SH0003774,PR00026,WH016,2025-01-17T00:00:00,2025-01-27T00:00:00,delivered,819,USPS
SH0003775,PR00245,WH007,2024-03-28T00:00:00,2024-04-03T00:00:00,delivered,691,DHL
SH0003776,PR00047,WH002,2024-09-13T00:00:00,2024-09-18T00:00:00,delivered,4382,Maersk
SH0003777,PR00087,WH003,2024-01-16T00:00:00,2024-01-25T00:00:00,delivered,636,USPS
SH0003778,PR00233,WH003,2024-02-16T00:00:00,2024-02-27T00:00:00,delivered,4297,DHL
SH0003779,PR00216,WH009,2024-05-11T00:00:00,2024-05-18T00:00:00,delivered,434,Maersk
SH0003780,PR00328,WH017,2025-10-29T00:00:00,2025-10-31T00:00:00,delivered,3505,USPS
SH0003781,PR00336,WH006,2024-09-07T00:00:00,2024-09-10T00:00:00,delivered,2157,UPS
SH0003782,PR00361,WH006,2024-01-13T00:00:00,2024-01-21T00:00:00,delivered,1513,UPS
SH0003783,PR00027,WH005,2025-05-29T00:00:00,2025-06-06T00:00:00,in_transit,2746,FedEx
SH0003784,PR00345,WH010,2024-05-21T00:00:00,2024-05-25T00:00:00,delivered,783,FedEx
SH0003785,PR00148,WH004,2024-01-28T00:00:00,2024-02-05T00:00:00,delivered,301,FedEx
SH0003786,PR00161,WH002,2024-09-19T00:00:00,2024-09-26T00:00:00,delivered,4640,UPS
SH0003787,PR00009,WH003,2025-02-15T00:00:00,2025-02-23T00:00:00,in_transit,1686,USPS
SH0003788,PR00072,WH004,2024-05-18T00:00:00,2024-05-22T00:00:00,delivered,259,DHL
SH0003789,PR00118,WH018,2024-05-13T00:00:00,2024-05-17T00:00:00,delivered,387,DHL
SH0003790,PR00193,WH004,2025-11-01T00:00:00,2025-11-21T00:00:00,delivered,380,FedEx
SH0003791,PR00058,WH006,2024-09-19T00:00:00,2024-09-29T00:00:00,delivered,1832,USPS
SH0003792,PR00051,WH006,2024-08-21T00:00:00,2024-09-02T00:00:00,delivered,1488,USPS
SH0003793,PR00193,WH003,2024-08-07T00:00:00,2024-09-01T00:00:00,delivered,4897,DHL
SH0003794,PR00171,WH013,2025-11-26T00:00:00,2025-12-02T00:00:00,delivered,1775,DHL
SH0003795,PR00095,WH016,2025-02-13T00:00:00,2025-02-19T00:00:00,delivered,2441,USPS
SH0003796,PR00226,WH013,2024-01-06T00:00:00,2024-01-10T00:00:00,delivered,4195,Maersk
SH0003797,PR00219,WH006,2024-10-01T00:00:00,2024-10-05T00:00:00,delivered,4779,DHL
SH0003798,PR00126,WH013,2025-04-09T00:00:00,2025-04-21T00:00:00,delivered,1987,DHL
SH0003799,PR00338,WH018,2025-07-17T00:00:00,2025-07-29T00:00:00,delivered,1453,USPS
SH0003800,PR00241,WH007,2024-12-30T00:00:00,2025-01-31T00:00:00,in_transit,755,DHL
SH0003801,PR00352,WH005,2025-01-27T00:00:00,2025-02-04T00:00:00,delivered,2724,USPS
SH0003802,PR00033,WH008,2025-05-14T00:00:00,2025-05-22T00:00:00,delayed,3029,UPS
SH0003803,PR00327,WH016,2024-03-03T00:00:00,2024-04-11T00:00:00,delayed,3412,DHL
SH0003804,PR00053,WH008,2025-04-29T00:00:00,2025-05-06T00:00:00,delivered,3313,USPS
SH0003805,PR00357,WH011,2024-06-12T00:00:00,2024-06-18T00:00:00,in_transit,2219,Maersk
SH0003806,PR00222,WH010,2025-11-13T00:00:00,2025-11-18T00:00:00,delivered,4598,USPS
SH0003807,PR00357,WH013,2024-05-10T00:00:00,2024-05-22T00:00:00,in_transit,4724,USPS
SH0003808,PR00173,WH007,2024-06-06T00:00:00,2024-06-12T00:00:00,delivered,3181,Maersk
SH0003809,PR00303,WH004,2024-10-31T00:00:00,2024-11-03T00:00:00,delivered,671,UPS
SH0003810,PR00328,WH014,2025-10-22T00:00:00,2025-10-30T00:00:00,delayed,4482,UPS
SH0003811,PR00165,WH008,2024-08-05T00:00:00,2024-08-17T00:00:00,delivered,4494,DHL
SH0003812,PR00256,WH013,2024-09-09T00:00:00,2024-10-20T00:00:00,delivered,3383,FedEx
SH0003813,PR00201,WH017,2024-05-30T00:00:00,2024-06-05T00:00:00,delivered,4836,UPS
SH0003814,PR00315,WH019,2025-07-13T00:00:00,2025-07-25T00:00:00,delivered,788,DHL
SH0003815,PR00114,WH016,2024-03-26T00:00:00,2024-03-29T00:00:00,delivered,4222,UPS
SH0003816,PR00355,WH014,2024-03-31T00:00:00,2024-04-02T00:00:00,delivered,4073,UPS
SH0003817,PR00242,WH004,2025-01-23T00:00:00,2025-01-25T00:00:00,delivered,1361,FedEx
SH0003818,PR00048,WH008,2025-07-03T00:00:00,2025-07-14T00:00:00,delivered,3949,USPS
SH0003819,PR00364,WH000,2025-07-23T00:00:00,2025-07-27T00:00:00,delivered,2254,USPS
SH0003820,PR00106,WH003,2024-05-14T00:00:00,2024-06-06T00:00:00,delayed,3263,UPS
SH0003821,PR00303,WH009,2025-03-28T00:00:00,2025-04-05T00:00:00,delivered,2278,UPS
SH0003822,PR00383,WH018,2025-10-10T00:00:00,2025-10-14T00:00:00,delivered,2430,DHL
SH0003823,PR00384,WH012,2024-07-29T00:00:00,2024-08-03T00:00:00,delivered,3769,UPS
SH0003824,PR00383,WH018,2025-08-25T00:00:00,2025-09-06T00:00:00,in_transit,93,UPS
SH0003825,PR00202,WH018,2024-09-25T00:00:00,2024-10-05T00:00:00,in_transit,655,FedEx
SH0003826,PR00092,WH013,2025-12-20T00:00:00,2025-12-28T00:00:00,delivered,4647,Maersk
SH0003827,PR00045,WH019,2025-02-23T00:00:00,2025-03-04T00:00:00,delayed,210,Maersk
SH0003828,PR00349,WH017,2024-08-17T00:00:00,2024-08-22T00:00:00,delivered,4916,FedEx
SH0003829,PR00016,WH003,2025-02-02T00:00:00,2025-02-05T00:00:00,delivered,4680,FedEx
SH0003830,PR00058,WH012,2024-09-09T00:00:00,2024-09-20T00:00:00,delivered,4794,FedEx
SH0003831,PR00389,WH002,2024-07-18T00:00:00,2024-07-23T00:00:00,delivered,2228,UPS
SH0003832,PR00243,WH013,2025-05-08T00:00:00,2025-05-20T00:00:00,in_transit,2242,USPS
SH0003833,PR00051,WH009,2024-02-16T00:00:00,2024-02-27T00:00:00,delivered,2174,FedEx
SH0003834,PR00372,WH001,2024-03-13T00:00:00,2024-03-21T00:00:00,delivered,1774,FedEx
SH0003835,PR00037,WH008,2025-07-11T00:00:00,2025-07-14T00:00:00,delivered,86,DHL
SH0003836,PR00296,WH018,2025-11-09T00:00:00,2025-11-21T00:00:00,delivered,205,FedEx
SH0003837,PR00159,WH005,2024-02-09T00:00:00,2024-02-13T00:00:00,delivered,3418,Maersk
SH0003838,PR00060,WH012,2025-07-11T00:00:00,2025-07-13T00:00:00,delivered,593,USPS
SH0003839,PR00308,WH001,2024-09-09T00:00:00,2024-09-15T00:00:00,delivered,1644,DHL
SH0003840,PR00256,WH010,2024-11-05T00:00:00,2024-12-12T00:00:00,delivered,1278,FedEx
SH0003841,PR00107,WH010,2024-07-21T00:00:00,2024-07-24T00:00:00,delivered,3917,USPS
SH0003842,PR00343,WH003,2025-05-12T00:00:00,2025-05-23T00:00:00,delivered,4453,Maersk
SH0003843,PR00030,WH002,2024-11-27T00:00:00,2024-12-06T00:00:00,delivered,708,Maersk
SH0003844,PR00059,WH006,2024-05-18T00:00:00,2024-05-21T00:00:00,delivered,2535,FedEx
SH0003845,PR00069,WH009,2025-04-20T00:00:00,2025-05-02T00:00:00,in_transit,1324,USPS
SH0003846,PR00284,WH002,2024-10-23T00:00:00,2024-11-14T00:00:00,delivered,4372,Maersk
SH0003847,PR00323,WH009,2024-11-20T00:00:00,2024-11-24T00:00:00,delayed,616,USPS
SH0003848,PR00109,WH013,2025-05-02T00:00:00,2025-05-12T00:00:00,delivered,3118,DHL
SH0003849,PR00219,WH006,2025-09-11T00:00:00,2025-09-14T00:00:00,delivered,653,FedEx
SH0003850,PR00326,WH015,2024-11-04T00:00:00,2024-11-15T00:00:00,delayed,3105,FedEx
SH0003851,PR00295,WH009,2024-06-22T00:00:00,2024-06-27T00:00:00,delivered,975,DHL
SH0003852,PR00145,WH001,2024-03-18T00:00:00,2024-03-23T00:00:00,delivered,2749,UPS
SH0003853,PR00169,WH001,2025-02-24T00:00:00,2025-03-07T00:00:00,delivered,1520,Maersk
SH0003854,PR00034,WH013,2025-07-15T00:00:00,2025-07-21T00:00:00,in_transit,2762,UPS
SH0003855,PR00165,WH005,2025-11-02T00:00:00,2025-11-11T00:00:00,delivered,615,FedEx
SH0003856,PR00071,WH011,2024-10-16T00:00:00,2024-10-25T00:00:00,delivered,533,Maersk
SH0003857,PR00298,WH017,2025-09-03T00:00:00,2025-09-14T00:00:00,delivered,4307,DHL
SH0003858,PR00218,WH012,2025-09-11T00:00:00,2025-09-17T00:00:00,delivered,4898,UPS
SH0003859,PR00029,WH000,2025-01-13T00:00:00,2025-01-16T00:00:00,delivered,2792,Maersk
SH0003860,PR00231,WH011,2025-11-10T00:00:00,2025-12-29T00:00:00,delivered,2996,DHL
SH0003861,PR00398,WH016,2024-10-30T00:00:00,2024-12-17T00:00:00,delivered,1510,Maersk
SH0003862,PR00326,WH002,2025-04-11T00:00:00,2025-04-15T00:00:00,delivered,1092,DHL
SH0003863,PR00207,WH011,2024-01-27T00:00:00,2024-02-02T00:00:00,delivered,66,Maersk
SH0003864,PR00011,WH001,2024-03-25T00:00:00,2024-03-31T00:00:00,in_transit,2249,FedEx
SH0003865,PR00113,WH000,2025-01-22T00:00:00,2025-02-01T00:00:00,delivered,3449,UPS
SH0003866,PR00133,WH001,2025-12-18T00:00:00,2025-12-28T00:00:00,delivered,841,FedEx
SH0003867,PR00001,WH013,2025-02-22T00:00:00,2025-03-04T00:00:00,delivered,2228,FedEx
SH0003868,PR00248,WH004,2025-07-03T00:00:00,2025-07-27T00:00:00,delivered,3340,UPS
SH0003869,PR00098,WH016,2024-04-23T00:00:00,2024-04-26T00:00:00,delivered,1322,UPS
SH0003870,PR00117,WH004,2025-07-19T00:00:00,2025-07-23T00:00:00,delivered,4556,UPS
SH0003871,PR00145,WH000,2025-07-02T00:00:00,2025-07-08T00:00:00,delivered,1275,USPS
SH0003872,PR00098,WH011,2025-09-12T00:00:00,2025-09-23T00:00:00,delivered,262,FedEx
SH0003873,PR00139,WH002,2024-02-09T00:00:00,2024-02-19T00:00:00,delivered,4959,FedEx
SH0003874,PR00116,WH011,2024-04-14T00:00:00,2024-04-17T00:00:00,delayed,2843,FedEx
SH0003875,PR00396,WH010,2024-07-17T00:00:00,2024-07-24T00:00:00,delayed,3630,UPS
SH0003876,PR00084,WH016,2025-08-29T00:00:00,2025-09-02T00:00:00,delayed,63,Maersk
SH0003877,PR00148,WH003,2025-10-16T00:00:00,2025-10-28T00:00:00,delivered,4009,USPS
SH0003878,PR00020,WH019,2025-04-20T00:00:00,2025-04-30T00:00:00,delivered,1046,USPS
SH0003879,PR00008,WH002,2024-01-25T00:00:00,2024-01-31T00:00:00,delivered,2357,DHL
SH0003880,PR00124,WH009,2024-03-20T00:00:00,2024-03-31T00:00:00,delivered,1035,USPS
SH0003881,PR00389,WH003,2025-11-02T00:00:00,2025-11-08T00:00:00,delivered,4553,Maersk
SH0003882,PR00232,WH009,2025-10-05T00:00:00,2025-10-09T00:00:00,delivered,1436,FedEx
SH0003883,PR00328,WH016,2025-11-21T00:00:00,2025-12-01T00:00:00,delayed,1830,FedEx
SH0003884,PR00197,WH007,2024-12-18T00:00:00,2024-12-27T00:00:00,delayed,4582,FedEx
SH0003885,PR00344,WH007,2025-04-20T00:00:00,2025-04-30T00:00:00,delivered,946,UPS
SH0003886,PR00049,WH007,2025-11-07T00:00:00,2025-12-16T00:00:00,delivered,3643,DHL
SH0003887,PR00122,WH012,2025-09-02T00:00:00,2025-09-13T00:00:00,delivered,2720,USPS
SH0003888,PR00165,WH011,2025-05-19T00:00:00,2025-05-26T00:00:00,delivered,2508,FedEx
SH0003889,PR00278,WH008,2024-07-10T00:00:00,2024-07-21T00:00:00,in_transit,6,Maersk
SH0003890,PR00308,WH013,2025-08-03T00:00:00,2025-08-15T00:00:00,delivered,2442,DHL
SH0003891,PR00078,WH016,2025-09-14T00:00:00,2025-09-24T00:00:00,delivered,3091,FedEx
SH0003892,PR00372,WH001,2025-02-01T00:00:00,2025-02-08T00:00:00,delivered,1971,UPS
SH0003893,PR00231,WH008,2025-01-15T00:00:00,2025-02-18T00:00:00,in_transit,680,Maersk
SH0003894,PR00162,WH004,2025-03-30T00:00:00,2025-04-07T00:00:00,delivered,1825,Maersk
SH0003895,PR00339,WH017,2024-03-11T00:00:00,2024-04-09T00:00:00,delivered,4521,FedEx
SH0003896,PR00071,WH011,2024-08-13T00:00:00,2024-08-25T00:00:00,delivered,2297,UPS
SH0003897,PR00245,WH012,2025-09-22T00:00:00,2025-10-03T00:00:00,delivered,3259,DHL
SH0003898,PR00137,WH009,2025-04-15T00:00:00,2025-04-24T00:00:00,in_transit,1478,DHL
SH0003899,PR00004,WH017,2024-10-15T00:00:00,2024-10-27T00:00:00,delivered,1154,DHL
SH0003900,PR00089,WH006,2024-11-04T00:00:00,2024-11-14T00:00:00,delivered,262,DHL
SH0003901,PR00040,WH014,2024-05-09T00:00:00,2024-05-15T00:00:00,delivered,2712,DHL
SH0003902,PR00126,WH012,2025-09-06T00:00:00,2025-09-09T00:00:00,delivered,2770,DHL
SH0003903,PR00234,WH009,2025-08-21T00:00:00,2025-08-23T00:00:00,delivered,4088,USPS
SH0003904,PR00193,WH000,2024-06-15T00:00:00,2024-07-13T00:00:00,delivered,3705,FedEx
SH0003905,PR00122,WH006,2024-08-14T00:00:00,2024-08-26T00:00:00,delivered,2769,USPS
SH0003906,PR00149,WH011,2024-07-04T00:00:00,2024-07-09T00:00:00,in_transit,2640,USPS
SH0003907,PR00071,WH016,2025-01-31T00:00:00,2025-02-05T00:00:00,delivered,166,UPS
SH0003908,PR00309,WH013,2025-02-05T00:00:00,2025-02-09T00:00:00,delayed,4916,FedEx
SH0003909,PR00226,WH005,2024-04-11T00:00:00,2024-04-20T00:00:00,delivered,1286,USPS
SH0003910,PR00071,WH004,2024-01-28T00:00:00,2024-02-03T00:00:00,delivered,3802,USPS
SH0003911,PR00393,WH005,2024-05-02T00:00:00,2024-05-09T00:00:00,delivered,4837,UPS
SH0003912,PR00207,WH012,2025-09-10T00:00:00,2025-09-15T00:00:00,delivered,41,Maersk
SH0003913,PR00113,WH004,2024-12-29T00:00:00,2024-12-31T00:00:00,delayed,993,UPS
SH0003914,PR00300,WH005,2025-05-27T00:00:00,2025-05-29T00:00:00,delivered,2936,FedEx
SH0003915,PR00094,WH004,2024-02-16T00:00:00,2024-02-24T00:00:00,delivered,4793,FedEx
SH0003916,PR00054,WH018,2024-09-02T00:00:00,2024-09-14T00:00:00,delivered,3062,USPS
SH0003917,PR00115,WH015,2025-09-10T00:00:00,2025-09-19T00:00:00,delivered,507,FedEx
SH0003918,PR00029,WH000,2024-07-07T00:00:00,2024-07-18T00:00:00,delivered,3525,FedEx
SH0003919,PR00192,WH004,2024-07-07T00:00:00,2024-07-14T00:00:00,delivered,2301,Maersk
SH0003920,PR00032,WH016,2025-01-12T00:00:00,2025-01-19T00:00:00,delayed,2533,FedEx
SH0003921,PR00372,WH014,2025-08-16T00:00:00,2025-08-27T00:00:00,in_transit,1169,UPS
SH0003922,PR00000,WH009,2024-12-18T00:00:00,2025-01-30T00:00:00,in_transit,1780,UPS
SH0003923,PR00380,WH007,2024-03-25T00:00:00,2024-05-14T00:00:00,delivered,3840,Maersk
SH0003924,PR00273,WH002,2024-10-18T00:00:00,2024-10-25T00:00:00,delivered,3614,DHL
SH0003925,PR00125,WH014,2024-01-14T00:00:00,2024-01-17T00:00:00,delivered,2890,UPS
SH0003926,PR00346,WH019,2025-12-17T00:00:00,2025-12-20T00:00:00,delayed,3698,Maersk
SH0003927,PR00219,WH013,2025-03-14T00:00:00,2025-03-21T00:00:00,delivered,1449,Maersk
SH0003928,PR00331,WH013,2024-03-09T00:00:00,2024-03-13T00:00:00,delivered,4715,UPS
SH0003929,PR00283,WH002,2025-12-18T00:00:00,2025-12-30T00:00:00,delivered,4485,FedEx
SH0003930,PR00208,WH002,2025-10-01T00:00:00,2025-10-03T00:00:00,delivered,2015,FedEx
SH0003931,PR00345,WH003,2025-02-04T00:00:00,2025-02-13T00:00:00,delivered,3620,FedEx
SH0003932,PR00197,WH015,2025-10-09T00:00:00,2025-10-17T00:00:00,delivered,2016,UPS
SH0003933,PR00077,WH006,2025-12-01T00:00:00,2025-12-10T00:00:00,delivered,2915,USPS
SH0003934,PR00079,WH002,2024-05-21T00:00:00,2024-05-29T00:00:00,in_transit,4234,DHL
SH0003935,PR00331,WH016,2025-01-11T00:00:00,2025-01-19T00:00:00,delivered,4080,FedEx
SH0003936,PR00042,WH009,2024-06-04T00:00:00,2024-06-15T00:00:00,delivered,177,FedEx
SH0003937,PR00014,WH007,2025-04-09T00:00:00,2025-04-16T00:00:00,delivered,2013,USPS
SH0003938,PR00385,WH017,2025-08-01T00:00:00,2025-08-05T00:00:00,in_transit,600,UPS
SH0003939,PR00073,WH008,2025-03-23T00:00:00,2025-03-30T00:00:00,delivered,4115,Maersk
SH0003940,PR00194,WH019,2024-08-01T00:00:00,2024-08-05T00:00:00,delayed,4386,DHL
SH0003941,PR00052,WH015,2025-11-05T00:00:00,2025-11-15T00:00:00,delivered,4071,Maersk
SH0003942,PR00175,WH018,2024-03-14T00:00:00,2024-03-21T00:00:00,in_transit,4291,UPS
SH0003943,PR00021,WH003,2024-04-10T00:00:00,2024-04-16T00:00:00,delivered,249,Maersk
SH0003944,PR00180,WH005,2025-12-18T00:00:00,2025-12-26T00:00:00,delivered,1508,Maersk
SH0003945,PR00227,WH007,2025-01-12T00:00:00,2025-01-15T00:00:00,in_transit,3997,UPS
SH0003946,PR00143,WH010,2024-12-19T00:00:00,2024-12-24T00:00:00,delayed,2040,Maersk
SH0003947,PR00187,WH012,2024-11-17T00:00:00,2024-11-25T00:00:00,delivered,3365,DHL
SH0003948,PR00270,WH014,2025-06-07T00:00:00,2025-07-06T00:00:00,delivered,1309,UPS
SH0003949,PR00142,WH018,2024-10-21T00:00:00,2024-10-28T00:00:00,in_transit,178,DHL
SH0003950,PR00208,WH004,2024-11-18T00:00:00,2024-11-20T00:00:00,delayed,4740,UPS
