flow_id,process_id,ip_id,bytes_sent,bytes_received,started_at
F00007064,P00004924,IP000258,1579163,4330873,2025-02-17T11:55:00
F00007065,P00004953,IP002487,4716641,3546481,2025-03-08T00:45:00
F00007066,P00000172,IP002089,1285631,4713534,2025-02-09T05:31:00
F00007067,P00004618,IP002074,991870,4576895,2025-03-25T01:49:00
F00007068,P00000976,IP000835,2665946,4356288,2025-01-23T02:51:00
F00007069,P00003454,IP002221,2081657,3097611,2025-03-11T15:05:00
F00007070,P00004140,IP000034,3039607,4552984,2025-02-22T04:20:00
F00007071,P00004298,IP001851,4076740,4974278,2025-01-10T21:19:00
F00007072,P00003568,IP001873,3421400,4668173,2025-01-26T07:07:00
F00007073,P00004054,IP000730,2344468,2379973,2025-04-01T08:41:00
F00007074,P00003430,IP000649,1674713,2888916,2025-02-22T10:38:00
F00007075,P00004709,IP001562,2280021,4314110,2025-02-25T11:07:00
F00007076,P00002239,IP000002,3957795,245692,2025-01-30T14:01:00
F00007077,P00001189,IP001984,3126012,2144587,2025-03-18T20:54:00
F00007078,P00001187,IP000626,2211421,4650904,2025-03-26T02:07:00
F00007079,P00004774,IP000371,2526490,3889327,2025-02-02T01:52:00
F00007080,P00003169,IP002253,1737709,3369452,2025-01-21T14:15:00
F00007081,P00001558,IP002485,904057,2817525,2025-01-14T02:32:00
F00007082,P00003208,IP002086,3147370,3494590,2025-01-16T01:04:00
F00007083,P00004299,IP000436,2291441,453585,2025-01-09T23:02:00
F00007084,P00002019,IP002206,2115228,2855409,2025-02-02T16:53:00
F00007085,P00002270,IP001725,3814170,4753774,2025-01-31T01:43:00
F00007086,P00001542,IP000705,3494701,1594395,2025-03-07T16:03:00
F00007087,P00001784,IP001822,488330,4251386,2025-02-27T15:09:00
F00007088,P00000576,IP001941,3014622,4975668,2025-03-21T07:16:00
F00007089,P00003094,IP000355,2444343,2566200,2025-01-22T08:01:00
F00007090,P00003472,IP002127,2249246,4909990,2025-02-05T02:48:00
F00007091,P00000480,IP002484,2939261,3947695,2025-01-17T17:31:00
F00007092,P00001006,IP000177,3222522,976162,2025-03-15T14:40:00
F00007093,P00000785,IP000058,1475598,1398889,2025-03-08T10:00:00
F00007094,P00001753,IP001390,4943499,3504776,2025-03-22T23:38:00
F00007095,P00000094,IP001436,4370702,2808063,2025-01-25T17:44:00
F00007096,P00002882,IP002405,3038604,192071,2025-03-26T05:50:00
F00007097,P00004878,IP001182,1799207,3648336,2025-01-22T16:22:00
F00007098,P00000152,IP001111,4480264,4313116,2025-01-04T16:33:00
F00007099,P00002357,IP001617,556397,4472256,2025-02-17T20:58:00
F00007100,P00000895,IP001323,3687951,2652711,2025-01-02T21:59:00
F00007101,P00003614,IP000532,3626200,1791921,2025-01-22T03:36:00
F00007102,P00003552,IP000048,304587,4254830,2025-03-17T00:56:00
F00007103,P00004759,IP000958,396643,1851861,2025-03-18T23:31:00
F00007104,P00003473,IP000143,3902066,3929247,2025-04-01T13:42:00
F00007105,P00002252,IP001027,1803912,1637296,2025-01-23T05:21:00
F00007106,P00002436,IP002320,3829383,450412,2025-01-05T20:39:00
F00007107,P00002625,IP000121,924492,1673574,2025-02-07T22:34:00
F00007108,P00001692,IP001191,1907192,748590,2025-02-03T12:25:00
F00007109,P00003849,IP001994,2422064,3543160,2025-02-20T08:04:00
F00007110,P00001835,IP002074,2987923,1966270,2025-01-19T18:30:00
F00007111,P00002108,IP000002,3281858,1042082,2025-02-01T05:32:00
F00007112,P00000398,IP002132,2683273,1276562,2025-03-01T23:05:00
F00007113,P00003122,IP000693,1745158,702561,2025-02-09T17:08:00
F00007114,P00000376,IP002130,2822251,3940085,2025-01-21T15:56:00
F00007115,P00003880,IP002244,2359954,3513205,2025-03-14T09:03:00
F00007116,P00001155,IP001522,2435949,1127933,2025-01-18T15:58:00
F00007117,P00000151,IP000359,757499,4349352,2025-01-06T03:33:00
F00007118,P00003436,IP002091,1451137,3941915,2025-03-01T20:32:00
F00007119,P00001349,IP001242,387650,667625,2025-01-01T10:38:00
F00007120,P00004172,IP001158,4741510,3677708,2025-02-04T07:21:00
F00007121,P00003603,IP000442,4611492,625663,2025-03-17T12:41:00
F00007122,P00004121,IP000517,3885411,667591,2025-01-25T07:46:00
F00007123,P00002914,IP000422,1623790,922773,2025-01-20T19:22:00
F00007124,P00004832,IP000694,4516003,4700663,2025-01-06T19:46:00
F00007125,P00001148,IP000896,2265789,1761042,2025-01-31T05:49:00
F00007126,P00004883,IP000954,3113296,3747208,2025-02-17T17:59:00
F00007127,P00000855,IP002165,3371395,4507858,2025-03-26T10:58:00
F00007128,P00001613,IP001147,3963804,1936911,2025-01-18T20:35:00
F00007129,P00003822,IP001887,931566,2610836,2025-03-26T15:10:00
F00007130,P00003663,IP001081,3819510,4995178,2025-01-24T21:17:00
F00007131,P00001655,IP002457,4529314,216985,2025-03-30T16:37:00
F00007132,P00003622,IP001014,1595220,3556478,2025-01-01T10:19:00
F00007133,P00003630,IP000593,901536,2781335,2025-02-21T05:52:00
F00007134,P00002904,IP000654,1840741,3682116,2025-01-25T01:24:00
F00007135,P00002008,IP002423,3789884,3792418,2025-02-06T20:17:00
F00007136,P00000165,IP000421,2101285,2820506,2025-02-05T00:29:00
F00007137,P00004427,IP001694,702972,1816822,2025-02-13T09:33:00
F00007138,P00003234,IP000617,2043084,3086064,2025-03-05T10:29:00
F00007139,P00004616,IP000133,3342785,2032743,2025-03-03T04:14:00
F00007140,P00001045,IP001874,3789685,2689930,2025-02-19T09:40:00
F00007141,P00002779,IP002052,2399210,314455,2025-03-13T06:22:00
F00007142,P00000127,IP000277,31743,4838768,2025-01-30T02:27:00
F00007143,P00003983,IP002129,4345882,2800168,2025-03-14T15:01:00
F00007144,P00003761,IP000018,579533,4792642,2025-01-10T04:24:00
F00007145,P00003325,IP001599,3709773,4800899,2025-01-18T17:22:00
F00007146,P00001676,IP002319,1571192,4139133,2025-02-21T10:40:00
F00007147,P00004403,IP000797,3259973,268884,2025-02-16T05:11:00
F00007148,P00004046,IP002446,348501,4756484,2025-01-21T20:31:00
F00007149,P00003988,IP002185,1534675,137454,2025-02-20T23:46:00
F00007150,P00004094,IP002361,4291286,1967409,2025-03-30T00:16:00
F00007151,P00001993,IP000053,907090,1587509,2025-03-07T02:28:00
F00007152,P00003308,IP001148,45877,4253928,2025-02-15T08:15:00
F00007153,P00001564,IP001369,1257477,3175078,2025-01-20T05:08:00
F00007154,P00002136,IP001973,2398437,2116084,2025-01-05T08:36:00
F00007155,P00002633,IP000791,1493593,1212615,2025-01-11T05:23:00
F00007156,P00002694,IP000004,3204137,3909674,2025-02-07T01:50:00
F00007157,P00004279,IP001179,4201506,4662296,2025-03-27T19:58:00
F00007158,P00000094,IP001533,4849703,2778687,2025-01-25T17:44:00
F00007159,P00002146,IP000741,61966,238710,2025-03-09T20:09:00
F00007160,P00001045,IP002335,1251747,1882983,2025-02-19T09:40:00
F00007161,P00002488,IP000904,3798105,789229,2025-02-06T06:04:00
F00007162,P00002426,IP001164,1615062,4222095,2025-01-19T00:31:00
F00007163,P00004208,IP000502,2062953,3869477,2025-03-22T23:55:00
F00007164,P00001459,IP002488,1316340,4491659,2025-01-28T14:54:00
F00007165,P00004523,IP000130,4796346,3380991,2025-02-08T11:44:00
F00007166,P00004971,IP001296,4124709,1869767,2025-02-24T17:30:00
F00007167,P00004332,IP001378,1960484,3904214,2025-01-01T06:21:00
F00007168,P00002579,IP000446,1474810,1266918,2025-02-06T14:30:00
F00007169,P00000097,IP000351,2664820,4784345,2025-02-27T11:59:00
F00007170,P00004452,IP000195,2767992,3223122,2025-03-11T17:57:00
F00007171,P00000045,IP000753,1259489,2257227,2025-03-01T11:06:00
F00007172,P00004063,IP000945,1415700,705350,2025-01-17T20:11:00
F00007173,P00001939,IP000781,3892002,4483555,2025-03-19T08:38:00
F00007174,P00000138,IP002201,2590389,86262,2025-03-20T12:50:00
F00007175,P00003350,IP000607,4801265,1936148,2025-01-10T02:01:00
F00007176,P00004590,IP001483,2739927,3072130,2025-02-28T14:36:00
F00007177,P00000322,IP002403,1584317,1470271,2025-01-23T21:59:00
F00007178,P00000060,IP000002,1073280,2514971,2025-01-02T02:26:00
F00007179,P00002190,IP002426,1016408,1845032,2025-01-30T01:40:00
F00007180,P00000323,IP000413,1285,4293118,2025-01-08T02:51:00
F00007181,P00003039,IP001990,459230,2343843,2025-02-11T07:01:00
F00007182,P00000992,IP001669,2136168,15312,2025-02-22T12:00:00
F00007183,P00003130,IP000403,3142660,915203,2025-02-10T05:49:00
F00007184,P00001014,IP000744,1427382,2411585,2025-03-11T02:41:00
F00007185,P00000923,IP000676,4841254,3126530,2025-02-01T07:11:00
F00007186,P00000505,IP000520,2052856,1500724,2025-01-22T02:00:00
F00007187,P00001594,IP000647,1015699,1822790,2025-01-16T16:41:00
F00007188,P00004661,IP000556,4531970,2639915,2025-02-07T00:22:00
F00007189,P00004155,IP001159,1565555,4151667,2025-03-10T20:56:00
F00007190,P00001912,IP000704,1153509,837872,2025-03-22T07:50:00
F00007191,P00002201,IP000347,3293124,781028,2025-03-15T06:24:00
F00007192,P00000429,IP000345,4871585,2847672,2025-01-03T05:30:00
F00007193,P00001832,IP000376,611,2756769,2025-04-01T16:54:00
F00007194,P00003927,IP001217,1502450,4531655,2025-03-28T16:32:00
F00007195,P00000727,IP001010,2715201,1011738,2025-01-18T00:52:00
F00007196,P00002495,IP000500,4790091,3928646,2025-03-29T03:25:00
F00007197,P00004967,IP000355,4072838,3410598,2025-03-10T22:43:00
F00007198,P00001978,IP000001,4987820,860224,2025-03-30T12:34:00
F00007199,P00000884,IP000856,956113,3649180,2025-03-16T03:37:00
F00007200,P00003652,IP000320,2452685,920178,2025-01-17T13:20:00
F00007201,P00000010,IP001235,4696269,4377390,2025-02-19T06:23:00
F00007202,P00001123,IP001664,2200955,2918767,2025-02-19T14:25:00
F00007203,P00003116,IP000121,215080,4589281,2025-03-05T13:14:00
F00007204,P00001543,IP002026,1597810,3635710,2025-02-25T22:58:00
F00007205,P00003015,IP002306,1716169,3822009,2025-03-21T13:46:00
F00007206,P00001071,IP000517,431009,2645873,2025-01-28T00:26:00
F00007207,P00003102,IP001901,793488,3570576,2025-03-23T18:29:00
F00007208,P00003642,IP000293,1194130,3891681,2025-01-18T13:59:00
F00007209,P00002545,IP000077,813093,1915020,2025-02-23T16:02:00
F00007210,P00000178,IP002361,3779469,1095619,2025-03-21T11:27:00
F00007211,P00002631,IP001016,1384837,2596305,2025-01-12T06:08:00
F00007212,P00004778,IP000178,3843470,1657931,2025-02-13T05:43:00
F00007213,P00000133,IP001742,4597801,4274655,2025-03-28T13:43:00
F00007214,P00003871,IP001789,971718,4818172,2025-02-24T01:02:00
F00007215,P00001498,IP000248,1144893,1182677,2025-03-10T04:07:00
F00007216,P00004449,IP001183,378396,2249083,2025-02-21T16:34:00
F00007217,P00000114,IP000378,3595136,3273064,2025-01-09T18:26:00
F00007218,P00004258,IP001309,509544,841255,2025-03-28T06:17:00
F00007219,P00002615,IP000532,1392264,2872768,2025-01-24T07:11:00
F00007220,P00004429,IP000471,149983,3418187,2025-03-31T06:45:00
F00007221,P00000107,IP002497,4558620,1558932,2025-02-20T06:05:00
F00007222,P00003595,IP001159,3974285,298645,2025-01-25T08:22:00
F00007223,P00002797,IP001779,2525993,3867532,2025-02-05T00:10:00
F00007224,P00000787,IP000596,4879167,1039024,2025-03-10T17:25:00
F00007225,P00001394,IP002102,798871,2630872,2025-01-23T09:31:00
F00007226,P00001997,IP001471,1890198,1610074,2025-01-29T04:20:00
F00007227,P00004459,IP000853,175530,1160354,2025-02-07T19:49:00
F00007228,P00003420,IP002068,4277268,1654464,2025-01-31T09:28:00
F00007229,P00001715,IP000722,419074,4222734,2025-03-23T02:47:00
F00007230,P00002792,IP000177,3047027,3356311,2025-01-17T12:31:00
F00007231,P00002119,IP002144,81874,1586482,2025-01-06T05:38:00
F00007232,P00002115,IP001395,4505694,3004505,2025-01-02T05:07:00
F00007233,P00003580,IP001493,662547,4898417,2025-03-12T21:59:00
F00007234,P00003856,IP000998,2899832,291443,2025-01-21T23:30:00
F00007235,P00002056,IP001215,2523279,4725344,2025-01-30T03:08:00
F00007236,P00001147,IP000071,4974143,3120879,2025-02-25T04:59:00
F00007237,P00002293,IP001107,728728,1531631,2025-03-26T01:40:00
F00007238,P00004311,IP000400,3797806,4784304,2025-03-26T21:22:00
F00007239,P00002333,IP002390,2465644,2264013,2025-01-16T14:10:00
F00007240,P00001076,IP002103,1984738,1179917,2025-01-25T02:20:00
F00007241,P00004696,IP002051,3850841,2482318,2025-02-04T16:22:00
F00007242,P00001272,IP002456,3442194,1841790,2025-02-19T10:52:00
F00007243,P00000028,IP001313,2861253,195036,2025-01-04T16:04:00
F00007244,P00004649,IP001245,3703395,4458274,2025-02-15T08:48:00
F00007245,P00003111,IP000275,3642983,1654604,2025-03-20T01:42:00
F00007246,P00004475,IP000690,4246725,532689,2025-01-09T21:58:00
F00007247,P00000109,IP001377,4728664,1349025,2025-02-03T03:31:00
F00007248,P00002848,IP000428,1008590,4227475,2025-02-14T04:18:00
F00007249,P00004842,IP001156,3197320,1335839,2025-01-11T19:42:00
F00007250,P00002004,IP000342,3641273,3154207,2025-03-30T20:07:00
F00007251,P00003024,IP001510,3273248,1868689,2025-02-12T10:32:00
F00007252,P00003489,IP000001,405759,2478116,2025-01-18T15:58:00
F00007253,P00001583,IP002379,340108,661418,2025-03-28T11:08:00
F00007254,P00002854,IP001209,106601,3845827,2025-01-08T13:54:00
F00007255,P00002991,IP001349,3383413,4755968,2025-01-21T17:21:00
F00007256,P00002340,IP001083,3270776,3716522,2025-01-19T02:30:00
F00007257,P00001725,IP000596,4231603,1637288,2025-03-29T06:09:00
F00007258,P00003138,IP001509,3981003,3835481,2025-03-21T10:07:00
F00007259,P00002146,IP001609,1028098,3551404,2025-03-09T20:09:00
F00007260,P00002981,IP001610,2646230,3884304,2025-01-12T17:18:00
F00007261,P00003293,IP001627,1783706,2043663,2025-03-15T01:36:00
F00007262,P00003136,IP002083,3288652,961072,2025-03-31T19:51:00
F00007263,P00003666,IP000228,3543649,4784574,2025-03-14T06:26:00
F00007264,P00003348,IP001598,1891477,1540844,2025-03-30T20:11:00
F00007265,P00002299,IP001665,1294578,1900908,2025-03-09T04:14:00
F00007266,P00002549,IP001732,1444107,4221578,2025-02-22T15:55:00
F00007267,P00002585,IP001702,1557263,4419290,2025-03-11T00:26:00
F00007268,P00001689,IP002451,2386054,3724432,2025-02-01T00:42:00
F00007269,P00003664,IP000283,4192235,1810431,2025-03-02T11:11:00
F00007270,P00001829,IP001698,468145,971233,2025-01-24T03:07:00
F00007271,P00000435,IP002202,3565228,4008692,2025-01-21T20:40:00
F00007272,P00003138,IP000184,3084497,1801259,2025-03-21T10:07:00
F00007273,P00002316,IP001371,306623,1718953,2025-03-08T06:05:00
F00007274,P00002688,IP000408,3592101,3041302,2025-02-25T08:56:00
F00007275,P00002534,IP002212,464628,3294794,2025-02-03T18:55:00
F00007276,P00000893,IP001276,3205160,2529363,2025-01-13T17:58:00
F00007277,P00004540,IP002023,3157522,52235,2025-03-19T08:16:00
F00007278,P00004284,IP001519,3790113,3281990,2025-01-24T11:37:00
F00007279,P00002505,IP000105,1708931,3152768,2025-03-08T08:21:00
F00007280,P00001660,IP001159,1092896,4507727,2025-01-13T16:34:00
F00007281,P00003531,IP000588,4188704,826257,2025-02-10T10:28:00
F00007282,P00001161,IP000916,3440248,3248815,2025-03-15T17:18:00
F00007283,P00002757,IP001715,3834053,1943394,2025-03-03T09:25:00
F00007284,P00004975,IP000181,4098577,1331846,2025-01-13T03:47:00
F00007285,P00004078,IP000668,1638101,3468873,2025-02-08T13:29:00
F00007286,P00003059,IP001688,630716,2171400,2025-03-16T04:30:00
F00007287,P00003764,IP001684,2958172,3939262,2025-01-22T14:01:00
F00007288,P00000968,IP000114,1312223,1323745,2025-03-01T15:59:00
F00007289,P00003235,IP000520,1642344,2142504,2025-02-06T23:22:00
F00007290,P00004768,IP001389,3763057,1462152,2025-02-21T11:42:00
F00007291,P00002184,IP002435,732749,3820264,2025-01-20T09:34:00
F00007292,P00003526,IP000753,3545811,808431,2025-02-05T14:25:00
F00007293,P00002467,IP000299,216440,4851080,2025-02-11T16:38:00
F00007294,P00004877,IP001393,4012515,4302003,2025-02-05T18:28:00
F00007295,P00000581,IP001000,1708333,4356907,2025-01-23T07:28:00
F00007296,P00000138,IP000051,1854714,2004960,2025-03-20T12:50:00
F00007297,P00000949,IP001711,4054290,79425,2025-03-03T20:00:00
F00007298,P00002786,IP001017,337945,4469471,2025-03-17T13:44:00
F00007299,P00002688,IP002193,1671508,4555818,2025-02-25T08:56:00
F00007300,P00003157,IP002329,3377290,1533129,2025-03-20T08:38:00
F00007301,P00002519,IP002242,3054092,3495539,2025-02-11T22:26:00
F00007302,P00004685,IP000175,1629978,112919,2025-01-30T10:25:00
F00007303,P00004444,IP002409,3698504,3007187,2025-03-12T07:14:00
F00007304,P00004324,IP002274,237149,2169043,2025-01-03T10:28:00
F00007305,P00000450,IP001097,819370,3260544,2025-02-16T21:29:00
F00007306,P00000609,IP000400,1687929,30034,2025-01-18T18:32:00
F00007307,P00003255,IP001163,4413915,2931439,2025-02-12T07:53:00
F00007308,P00001587,IP001717,739516,108083,2025-02-14T02:21:00
F00007309,P00002381,IP000081,4320099,4713673,2025-03-22T02:29:00
F00007310,P00000049,IP001959,2198311,4887890,2025-01-01T05:00:00
F00007311,P00004282,IP001985,3021794,4445588,2025-01-01T01:59:00
F00007312,P00002073,IP000219,1419936,2517555,2025-03-19T14:04:00
F00007313,P00004832,IP001883,559137,1807853,2025-01-06T19:46:00
F00007314,P00004411,IP000582,3845885,4765454,2025-04-01T05:10:00
F00007315,P00001883,IP001152,2207439,2254393,2025-04-01T20:42:00
F00007316,P00002757,IP002217,195299,2868327,2025-03-03T09:25:00
F00007317,P00003585,IP000828,521697,1047097,2025-01-02T22:42:00
F00007318,P00004845,IP001320,1109277,3320382,2025-03-13T05:45:00
F00007319,P00000613,IP001444,3734767,4342102,2025-03-17T18:51:00
F00007320,P00001396,IP001506,3371047,3561869,2025-02-03T23:48:00
F00007321,P00001870,IP000192,3009181,927088,2025-03-21T10:58:00
F00007322,P00001132,IP000343,3449567,1639212,2025-01-12T04:47:00
F00007323,P00003586,IP001783,1917528,748860,2025-01-06T05:39:00
F00007324,P00003773,IP000813,4696692,2953418,2025-01-13T11:10:00
F00007325,P00003243,IP001023,3309123,4790885,2025-02-01T21:04:00
F00007326,P00002731,IP000245,960476,2762022,2025-03-27T12:16:00
F00007327,P00000277,IP000992,2268925,1713472,2025-01-16T08:33:00
F00007328,P00000978,IP001754,1288247,1486573,2025-03-27T08:51:00
F00007329,P00001647,IP001659,1545146,1038295,2025-01-29T09:25:00
F00007330,P00001954,IP000796,2007446,3100799,2025-01-10T02:17:00
F00007331,P00003660,IP000708,139181,2707031,2025-02-28T06:05:00
F00007332,P00003992,IP000527,577710,1838859,2025-02-07T17:37:00
F00007333,P00004381,IP001556,4229758,1568332,2025-02-04T14:31:00
F00007334,P00004347,IP000545,4287899,3766933,2025-01-22T23:35:00
F00007335,P00000272,IP001033,3104243,3367084,2025-01-09T12:24:00
F00007336,P00002536,IP001340,1956862,999929,2025-03-29T07:11:00
F00007337,P00000410,IP002394,466894,4006681,2025-02-03T22:59:00
F00007338,P00000243,IP000006,341327,4606655,2025-03-06T07:32:00
F00007339,P00004702,IP001253,2213718,1911198,2025-02-06T20:50:00
F00007340,P00002645,IP002400,1894857,2330049,2025-03-11T08:29:00
F00007341,P00002981,IP002018,595731,3409969,2025-01-12T17:18:00
F00007342,P00000925,IP001485,3571100,1733877,2025-03-31T14:29:00
F00007343,P00002014,IP001670,680400,145069,2025-01-16T09:56:00
F00007344,P00000645,IP000670,1787275,583395,2025-03-01T00:54:00
F00007345,P00001473,IP000933,3347767,4169221,2025-03-16T05:41:00
F00007346,P00001306,IP001159,3700900,1919149,2025-02-04T16:34:00
F00007347,P00000321,IP001683,4988319,354418,2025-01-18T00:59:00
F00007348,P00001619,IP000848,2280330,1073257,2025-02-02T06:18:00
F00007349,P00000359,IP002079,2880894,4422969,2025-01-19T00:58:00
F00007350,P00000072,IP001195,4651365,2769091,2025-01-07T11:43:00
F00007351,P00000816,IP001764,4407455,4683425,2025-03-10T23:49:00
F00007352,P00001825,IP000298,546958,2621048,2025-01-20T19:31:00
F00007353,P00002018,IP002029,4617262,2903931,2025-02-18T18:47:00
F00007354,P00004326,IP000794,2217872,3244081,2025-02-11T13:04:00
F00007355,P00003100,IP001976,3594490,3349030,2025-03-05T10:57:00
F00007356,P00004349,IP000850,456885,220947,2025-03-23T23:06:00
F00007357,P00003999,IP000059,2013846,4236886,2025-01-29T22:18:00
F00007358,P00003710,IP001190,3628339,2254528,2025-01-21T16:44:00
F00007359,P00001902,IP001399,141498,4402522,2025-03-04T00:14:00
F00007360,P00004245,IP001523,3782977,256917,2025-03-11T09:29:00
F00007361,P00002314,IP001380,2922502,2128409,2025-03-15T18:06:00
F00007362,P00001341,IP001504,4293981,4524393,2025-03-05T05:49:00
F00007363,P00003927,IP000704,817759,394241,2025-03-28T16:32:00
F00007364,P00004762,IP002227,375853,2922167,2025-02-05T13:42:00
F00007365,P00002306,IP001864,4953188,2214572,2025-01-03T08:17:00
F00007366,P00004185,IP000951,55392,1006335,2025-03-03T19:18:00
F00007367,P00004268,IP001743,415572,4493809,2025-03-23T18:21:00
F00007368,P00000234,IP001919,3083826,1846337,2025-01-08T04:59:00
F00007369,P00004698,IP002416,4634435,3025732,2025-03-18T03:16:00
