process_id,asset_id,command,started_at,parent_pid,pid
P00004334,AST001009,powershell.exe,2025-03-14T15:49:00,48966,15332
P00004335,AST001064,/usr/bin/python,2025-02-07T23:49:00,60157,3275
P00004336,AST000416,/usr/bin/git,2025-01-30T22:10:00,69429,17657
P00004337,AST000191,kubectl,2025-02-07T15:27:00,89213,18976
P00004338,AST000497,powershell.exe,2025-01-25T15:10:00,90888,7453
P00004339,AST001162,node,2025-04-01T00:00:00,41505,8492
P00004340,AST001469,curl,2025-02-20T16:39:00,95663,58462
P00004341,AST000024,curl,2025-02-20T06:43:00,82594,28897
P00004342,AST001374,curl,2025-01-18T17:45:00,26275,669
P00004343,AST000231,powershell.exe,2025-01-09T04:43:00,3548,6523
P00004344,AST001474,node,2025-03-28T17:40:00,65979,35282
P00004345,AST000259,kubectl,2025-02-19T08:38:00,26679,26916
P00004346,AST000435,/usr/bin/git,2025-02-24T15:24:00,49942,3106
P00004347,AST001043,kubectl,2025-01-22T23:35:00,79332,53245
P00004348,AST001021,chrome.exe,2025-03-23T02:55:00,49964,1243
P00004349,AST000687,node,2025-03-23T23:06:00,79507,37591
P00004350,AST000890,/usr/bin/python,2025-03-18T04:32:00,73701,48658
P00004351,AST000858,/usr/bin/python,2025-02-05T19:23:00,14907,24714
P00004352,AST000298,java,2025-02-03T21:13:00,12266,74014
P00004353,AST000440,/usr/bin/python,2025-02-17T01:42:00,10151,14292
P00004354,AST000679,/bin/bash,2025-02-07T13:21:00,62285,45317
P00004355,AST001086,/usr/bin/python,2025-03-30T21:55:00,70896,6494
P00004356,AST000443,/usr/bin/git,2025-03-09T17:23:00,83745,99365
P00004357,AST001491,node,2025-01-05T09:45:00,83632,9030
P00004358,AST000125,node,2025-02-06T02:05:00,31719,8472
P00004359,AST000713,kubectl,2025-02-21T13:08:00,44556,10041
P00004360,AST001407,chrome.exe,2025-01-28T11:16:00,68478,83239
P00004361,AST001340,kubectl,2025-01-14T09:22:00,84637,28574
P00004362,AST000977,java,2025-02-09T15:38:00,46172,66381
P00004363,AST000102,/usr/bin/git,2025-01-26T01:26:00,83777,1675
P00004364,AST000211,java,2025-02-21T17:37:00,49996,37040
P00004365,AST000916,ssh,2025-01-15T16:37:00,71948,34475
P00004366,AST000073,/usr/bin/python,2025-01-12T20:45:00,20286,60732
P00004367,AST001345,/usr/bin/git,2025-01-14T13:49:00,69091,91052
P00004368,AST001144,chrome.exe,2025-03-25T00:00:00,63404,92076
P00004369,AST000210,/bin/bash,2025-02-25T03:11:00,47948,67727
P00004370,AST000797,curl,2025-02-24T17:39:00,14788,11265
P00004371,AST001164,curl,2025-03-15T16:02:00,57481,46794
P00004372,AST001186,chrome.exe,2025-03-08T06:53:00,20950,54340
P00004373,AST000134,java,2025-03-02T01:25:00,3682,43725
P00004374,AST001098,chrome.exe,2025-01-27T12:47:00,33500,46832
P00004375,AST001318,/usr/bin/git,2025-03-11T02:17:00,45584,55410
P00004376,AST000670,kubectl,2025-02-26T05:07:00,48447,32463
P00004377,AST000746,/usr/bin/git,2025-01-31T08:26:00,86001,77860
P00004378,AST001042,powershell.exe,2025-01-21T09:38:00,50843,52552
P00004379,AST001350,ssh,2025-01-19T03:13:00,91803,63273
P00004380,AST000686,/bin/bash,2025-03-13T01:28:00,89302,43386
P00004381,AST001104,curl,2025-02-04T14:31:00,71835,63653
P00004382,AST001238,chrome.exe,2025-01-27T00:08:00,847,19973
P00004383,AST001055,powershell.exe,2025-02-13T06:58:00,60559,23531
P00004384,AST000980,/usr/bin/git,2025-02-19T14:40:00,73424,84949
P00004385,AST000454,/bin/bash,2025-02-02T10:48:00,83621,48724
P00004386,AST001454,java,2025-01-08T05:37:00,16487,67976
P00004387,AST000759,/bin/bash,2025-02-08T14:33:00,31268,679
P00004388,AST001114,/usr/bin/python,2025-03-01T06:30:00,70146,74064
P00004389,AST000966,ssh,2025-01-17T00:16:00,29329,72919
P00004390,AST001464,ssh,2025-01-22T16:30:00,61492,59853
P00004391,AST000237,node,2025-01-16T17:06:00,18378,41917
P00004392,AST000262,kubectl,2025-03-30T16:24:00,51110,26107
P00004393,AST000002,/usr/bin/python,2025-03-19T02:05:00,58011,10971
P00004394,AST000299,powershell.exe,2025-01-10T01:38:00,93891,36624
P00004395,AST000288,node,2025-01-25T10:04:00,64076,28491
P00004396,AST001388,ssh,2025-01-07T11:54:00,90668,86897
P00004397,AST000915,/usr/bin/git,2025-03-02T03:12:00,93299,56093
P00004398,AST000246,/usr/bin/git,2025-03-28T19:47:00,82693,62324
P00004399,AST000221,/usr/bin/git,2025-02-18T12:27:00,56952,45957
P00004400,AST000816,curl,2025-02-21T15:32:00,38797,5433
P00004401,AST001243,curl,2025-03-20T23:15:00,68684,30840
P00004402,AST000398,/usr/bin/python,2025-02-06T09:04:00,2290,80708
P00004403,AST001461,powershell.exe,2025-02-16T05:11:00,36904,18241
P00004404,AST001381,java,2025-02-18T23:17:00,25727,60248
P00004405,AST001278,powershell.exe,2025-01-26T23:42:00,16671,11666
P00004406,AST001186,chrome.exe,2025-01-10T08:49:00,81759,92298
P00004407,AST000027,java,2025-02-28T00:43:00,90870,37391
P00004408,AST000979,curl,2025-03-27T08:18:00,6563,15044
P00004409,AST000685,/usr/bin/git,2025-03-05T21:51:00,14981,10928
P00004410,AST000673,/bin/bash,2025-01-05T23:57:00,5749,9175
P00004411,AST000812,curl,2025-04-01T05:10:00,1169,4127
P00004412,AST001032,curl,2025-01-05T04:35:00,45699,73569
P00004413,AST001171,node,2025-01-27T22:50:00,61437,44174
P00004414,AST001224,chrome.exe,2025-02-28T18:59:00,28922,41865
P00004415,AST000591,chrome.exe,2025-03-06T17:04:00,46945,64586
P00004416,AST000182,/bin/bash,2025-03-18T06:22:00,37184,74870
P00004417,AST000825,/bin/bash,2025-03-02T19:27:00,33050,50484
P00004418,AST000496,curl,2025-04-01T17:14:00,83044,50869
P00004419,AST000580,powershell.exe,2025-03-28T08:11:00,3008,27319
P00004420,AST000187,powershell.exe,2025-03-05T23:38:00,86167,53533
P00004421,AST000866,kubectl,2025-02-16T04:59:00,18611,40781
P00004422,AST000804,node,2025-03-10T11:22:00,77627,21916
P00004423,AST001475,powershell.exe,2025-03-05T22:51:00,38024,442
P00004424,AST000080,powershell.exe,2025-01-05T23:31:00,2726,71678
P00004425,AST000801,/bin/bash,2025-03-27T01:41:00,39872,87464
P00004426,AST000772,/bin/bash,2025-01-03T10:54:00,77232,3257
P00004427,AST001145,chrome.exe,2025-02-13T09:33:00,18775,65047
P00004428,AST000234,chrome.exe,2025-02-21T22:14:00,95635,7573
P00004429,AST001320,chrome.exe,2025-03-31T06:45:00,41979,55256
P00004430,AST001342,/usr/bin/git,2025-01-28T13:01:00,93424,26415
P00004431,AST000026,/usr/bin/python,2025-01-12T01:59:00,94685,5043
P00004432,AST001206,/usr/bin/git,2025-01-07T17:57:00,77155,30875
P00004433,AST000135,kubectl,2025-03-12T15:08:00,14937,95404
P00004434,AST000007,/usr/bin/python,2025-02-09T18:08:00,22740,69139
P00004435,AST001318,node,2025-01-30T11:27:00,8451,44022
P00004436,AST001113,/usr/bin/git,2025-03-18T06:08:00,89515,6728
P00004437,AST001273,node,2025-01-30T01:41:00,92574,29017
P00004438,AST001297,curl,2025-02-26T14:14:00,11603,31877
P00004439,AST000855,kubectl,2025-02-20T05:48:00,84240,3341
P00004440,AST001048,powershell.exe,2025-01-11T04:47:00,88393,83355
P00004441,AST000878,java,2025-03-08T02:16:00,99751,75083
P00004442,AST000620,node,2025-02-28T23:48:00,60031,590
P00004443,AST000711,/bin/bash,2025-01-29T02:30:00,4763,45824
P00004444,AST001394,chrome.exe,2025-03-12T07:14:00,1097,80430
P00004445,AST000886,/usr/bin/git,2025-03-05T06:55:00,58703,81198
P00004446,AST001031,/bin/bash,2025-02-07T04:45:00,73099,76715
P00004447,AST000255,curl,2025-02-09T04:46:00,79483,30611
P00004448,AST000971,/usr/bin/python,2025-02-22T12:09:00,99283,95582
P00004449,AST000212,curl,2025-02-21T16:34:00,62776,90550
P00004450,AST000201,ssh,2025-03-07T16:54:00,52184,16518
P00004451,AST001347,chrome.exe,2025-03-09T18:31:00,53631,31057
P00004452,AST000885,java,2025-03-11T17:57:00,3222,11605
P00004453,AST001492,powershell.exe,2025-03-25T13:32:00,60279,52727
P00004454,AST000352,powershell.exe,2025-03-17T05:25:00,55721,56756
P00004455,AST000890,kubectl,2025-02-26T17:34:00,1468,74794
P00004456,AST001432,ssh,2025-03-30T06:38:00,84356,52146
P00004457,AST000175,powershell.exe,2025-02-20T11:05:00,24545,72228
P00004458,AST001312,kubectl,2025-03-19T23:04:00,79849,188
P00004459,AST000949,/usr/bin/git,2025-02-07T19:49:00,31699,41779
P00004460,AST001158,powershell.exe,2025-03-10T03:37:00,42397,44847
P00004461,AST001274,ssh,2025-03-03T16:23:00,19962,56963
P00004462,AST000660,curl,2025-03-19T16:55:00,38848,3368
P00004463,AST001124,java,2025-01-25T19:00:00,97263,69856
P00004464,AST000050,/bin/bash,2025-02-10T01:00:00,93138,38229
P00004465,AST000255,curl,2025-02-26T03:43:00,43210,63387
P00004466,AST001129,/usr/bin/git,2025-03-16T06:25:00,9172,18328
P00004467,AST001208,java,2025-02-15T13:31:00,12166,70142
P00004468,AST001091,/bin/bash,2025-02-26T02:44:00,40419,68989
P00004469,AST000877,java,2025-01-06T01:54:00,5714,671
P00004470,AST001471,node,2025-03-19T06:16:00,35360,78004
P00004471,AST001441,kubectl,2025-03-23T06:10:00,58617,73654
P00004472,AST001006,ssh,2025-02-14T21:49:00,6527,82211
P00004473,AST000477,powershell.exe,2025-03-24T00:34:00,77287,25813
P00004474,AST000036,powershell.exe,2025-01-16T03:28:00,44551,83149
P00004475,AST000027,kubectl,2025-01-09T21:58:00,51305,82093
P00004476,AST000073,powershell.exe,2025-03-05T09:23:00,74924,98959
P00004477,AST000047,/usr/bin/git,2025-02-21T22:34:00,45172,19660
P00004478,AST000371,chrome.exe,2025-01-21T07:45:00,53488,79362
P00004479,AST000431,kubectl,2025-01-16T21:38:00,2055,50489
P00004480,AST000344,ssh,2025-01-06T00:27:00,83747,25733
P00004481,AST000040,powershell.exe,2025-01-18T08:55:00,50449,85455
P00004482,AST001455,node,2025-02-24T04:44:00,91980,75363
P00004483,AST000924,ssh,2025-02-16T08:09:00,96309,83338
P00004484,AST000590,java,2025-01-04T23:48:00,64857,90589
P00004485,AST000188,node,2025-03-24T09:27:00,51253,87045
P00004486,AST001223,ssh,2025-02-17T13:55:00,33517,6614
P00004487,AST001475,ssh,2025-02-18T18:31:00,27300,47533
P00004488,AST001322,java,2025-02-08T08:38:00,28688,33442
P00004489,AST000676,curl,2025-01-09T09:34:00,85894,56347
P00004490,AST001124,curl,2025-03-10T22:37:00,46392,67485
P00004491,AST000406,kubectl,2025-03-27T09:08:00,25992,38985
P00004492,AST001150,java,2025-01-30T22:34:00,85841,71800
P00004493,AST000878,curl,2025-03-22T05:27:00,64819,28389
P00004494,AST000889,kubectl,2025-02-20T10:13:00,41051,31601
P00004495,AST000315,ssh,2025-01-04T22:37:00,61966,47930
P00004496,AST001074,kubectl,2025-03-02T00:09:00,79817,38206
P00004497,AST000499,curl,2025-01-21T22:12:00,79965,73612
P00004498,AST000447,node,2025-03-26T22:08:00,39423,32062
P00004499,AST001492,java,2025-02-25T20:22:00,70199,4251
P00004500,AST000729,java,2025-01-04T10:25:00,7809,47440
P00004501,AST001476,powershell.exe,2025-01-05T20:20:00,69732,35376
P00004502,AST000821,/usr/bin/python,2025-03-01T05:38:00,6703,60115
P00004503,AST000403,/usr/bin/git,2025-02-05T05:52:00,99417,25809
P00004504,AST001161,ssh,2025-01-06T23:47:00,58568,29889
P00004505,AST001003,java,2025-01-19T20:08:00,35343,83322
P00004506,AST000707,/usr/bin/python,2025-03-27T21:27:00,31679,73792
P00004507,AST000058,powershell.exe,2025-01-09T14:23:00,43920,73381
P00004508,AST000719,/usr/bin/python,2025-01-15T12:05:00,88682,17487
P00004509,AST001411,/usr/bin/python,2025-03-31T21:42:00,39309,45122
P00004510,AST000047,kubectl,2025-03-26T06:18:00,12349,40948
P00004511,AST000429,/bin/bash,2025-02-13T07:44:00,18255,60916
P00004512,AST001221,chrome.exe,2025-02-03T23:20:00,29334,98482
P00004513,AST001006,chrome.exe,2025-03-21T11:17:00,10312,94675
P00004514,AST001484,powershell.exe,2025-01-13T03:48:00,31327,86190
P00004515,AST000722,node,2025-03-15T00:59:00,21872,52673
P00004516,AST000733,node,2025-01-24T15:43:00,19529,72367
P00004517,AST000889,powershell.exe,2025-03-28T12:58:00,87535,45181
P00004518,AST000227,kubectl,2025-03-30T01:44:00,47642,65099
P00004519,AST000457,kubectl,2025-03-09T06:34:00,93705,88822
P00004520,AST000716,java,2025-02-14T09:59:00,10519,34118
P00004521,AST001294,/usr/bin/git,2025-02-25T01:23:00,82027,10693
P00004522,AST001197,/bin/bash,2025-01-30T11:03:00,10276,62573
P00004523,AST001363,java,2025-02-08T11:44:00,40982,99164
P00004524,AST001401,ssh,2025-01-29T23:30:00,91559,4196
P00004525,AST000855,powershell.exe,2025-01-18T16:10:00,71280,14210
P00004526,AST000851,chrome.exe,2025-02-28T06:49:00,57969,32891
P00004527,AST000789,/bin/bash,2025-01-13T04:47:00,87530,41710
P00004528,AST000974,powershell.exe,2025-02-17T14:26:00,99753,55858
P00004529,AST000527,curl,2025-01-13T05:55:00,3768,67431
P00004530,AST000527,kubectl,2025-03-09T04:02:00,85853,58043
P00004531,AST000803,/usr/bin/git,2025-01-21T00:28:00,81453,7860
P00004532,AST000868,/bin/bash,2025-03-15T07:59:00,79103,56655
P00004533,AST000492,/usr/bin/git,2025-01-03T08:01:00,78344,44143
P00004534,AST000151,/usr/bin/python,2025-02-25T16:51:00,40733,44086
P00004535,AST000066,/usr/bin/git,2025-02-12T21:00:00,70760,18822
P00004536,AST000256,ssh,2025-03-28T14:17:00,29828,88796
P00004537,AST000204,node,2025-01-23T07:20:00,30036,69701
P00004538,AST001138,node,2025-03-09T01:18:00,65809,45209
P00004539,AST000185,powershell.exe,2025-03-26T09:57:00,7496,19138
P00004540,AST000756,curl,2025-03-19T08:16:00,39031,48107
P00004541,AST000094,kubectl,2025-03-28T04:56:00,23030,94780
P00004542,AST000486,node,2025-01-14T08:24:00,17369,61884
P00004543,AST000740,curl,2025-02-17T15:04:00,61153,24322
P00004544,AST001241,/bin/bash,2025-03-20T02:10:00,94154,43515
P00004545,AST000599,node,2025-03-17T00:49:00,82407,34016
P00004546,AST000397,chrome.exe,2025-01-11T17:47:00,84791,39310
P00004547,AST000509,java,2025-02-25T20:59:00,29495,11182
P00004548,AST000078,powershell.exe,2025-03-29T22:17:00,87094,76810
P00004549,AST000990,/bin/bash,2025-03-03T04:03:00,42034,2170
P00004550,AST000835,/usr/bin/git,2025-01-19T23:19:00,15033,88330
P00004551,AST000957,curl,2025-03-19T04:19:00,44530,8518
P00004552,AST000925,kubectl,2025-01-28T05:31:00,14621,56115
P00004553,AST000289,/bin/bash,2025-03-29T20:58:00,97471,7122
P00004554,AST001497,chrome.exe,2025-03-06T16:41:00,81075,20497
P00004555,AST000320,kubectl,2025-01-13T20:15:00,32269,52144
P00004556,AST001161,ssh,2025-01-10T10:59:00,28552,89149
P00004557,AST000943,/bin/bash,2025-02-25T16:31:00,3527,47152
P00004558,AST000280,ssh,2025-03-14T17:32:00,63875,228
P00004559,AST000905,java,2025-03-24T09:58:00,77970,97156
P00004560,AST001267,chrome.exe,2025-01-11T12:44:00,7403,33431
P00004561,AST000561,/usr/bin/python,2025-02-10T01:44:00,23276,870
P00004562,AST000268,kubectl,2025-03-24T12:52:00,31987,73560
P00004563,AST001012,/usr/bin/python,2025-03-13T20:55:00,27925,97719
P00004564,AST000634,/usr/bin/python,2025-03-23T11:49:00,22296,78015
P00004565,AST000647,ssh,2025-03-06T13:38:00,99777,52083
P00004566,AST000096,/usr/bin/python,2025-01-31T22:08:00,35678,1215
P00004567,AST001238,curl,2025-01-27T09:19:00,89764,90510
P00004568,AST000940,node,2025-03-28T11:52:00,81977,9118
P00004569,AST001098,curl,2025-01-19T08:11:00,71003,66289
P00004570,AST000197,chrome.exe,2025-01-06T02:34:00,72019,87266
P00004571,AST000270,/bin/bash,2025-02-27T05:53:00,6353,98448
P00004572,AST000642,chrome.exe,2025-01-13T08:19:00,36808,49290
P00004573,AST000123,node,2025-01-13T18:37:00,20930,19616
P00004574,AST000005,kubectl,2025-01-13T08:01:00,86185,71783
P00004575,AST000346,powershell.exe,2025-02-16T08:03:00,4133,72212
P00004576,AST000403,curl,2025-03-29T02:37:00,68547,16032
P00004577,AST001482,chrome.exe,2025-03-23T14:01:00,54439,1284
P00004578,AST000486,/bin/bash,2025-03-10T19:17:00,85002,92035
P00004579,AST000980,/usr/bin/git,2025-02-01T12:59:00,1656,61160
P00004580,AST001045,ssh,2025-03-17T10:27:00,56153,63295
P00004581,AST000377,/usr/bin/python,2025-01-06T01:27:00,46346,17060
P00004582,AST000165,/bin/bash,2025-02-02T23:51:00,6601,62213
P00004583,AST000018,curl,2025-02-28T03:53:00,31647,35357
P00004584,AST001148,kubectl,2025-02-16T00:56:00,79516,42127
P00004585,AST000213,ssh,2025-01-24T07:23:00,842,69448
P00004586,AST000760,/usr/bin/git,2025-01-11T03:45:00,98760,10651
P00004587,AST001274,node,2025-02-03T21:56:00,47423,34118
P00004588,AST000744,ssh,2025-02-23T20:40:00,18582,80949
P00004589,AST000809,curl,2025-02-14T11:33:00,15059,78748
P00004590,AST000381,ssh,2025-02-28T14:36:00,10257,31075
P00004591,AST000899,/bin/bash,2025-02-27T23:21:00,90191,99091
P00004592,AST001383,curl,2025-03-06T17:04:00,98315,18629
P00004593,AST000871,java,2025-01-31T19:57:00,52533,14065
P00004594,AST000275,ssh,2025-02-21T13:01:00,71291,28773
P00004595,AST000051,ssh,2025-02-17T12:24:00,27194,60231
P00004596,AST000201,kubectl,2025-01-26T18:35:00,62630,98068
P00004597,AST000586,powershell.exe,2025-01-06T05:39:00,28498,90197
P00004598,AST001342,curl,2025-02-06T22:46:00,9024,39674
P00004599,AST000608,powershell.exe,2025-02-20T13:00:00,64781,55708
P00004600,AST000419,node,2025-01-28T00:01:00,89126,14576
P00004601,AST000146,/bin/bash,2025-02-28T14:12:00,89680,39184
P00004602,AST000356,/bin/bash,2025-03-22T22:54:00,49099,24422
P00004603,AST000605,/bin/bash,2025-03-07T07:44:00,78770,52107
P00004604,AST001089,curl,2025-02-23T07:04:00,34332,62909
P00004605,AST000055,java,2025-02-02T13:15:00,49429,70701
P00004606,AST001157,kubectl,2025-02-19T20:14:00,63313,2963
P00004607,AST000443,kubectl,2025-02-18T18:48:00,30321,491
P00004608,AST000057,chrome.exe,2025-02-05T18:28:00,63757,89610
P00004609,AST001235,curl,2025-03-24T07:46:00,95544,29855
P00004610,AST001413,/usr/bin/git,2025-01-11T11:45:00,23741,97987
P00004611,AST000296,/bin/bash,2025-04-01T20:16:00,86681,84490
P00004612,AST000343,curl,2025-03-03T01:58:00,43232,78521
P00004613,AST000456,/usr/bin/python,2025-02-05T02:11:00,34633,6637
P00004614,AST000772,/usr/bin/git,2025-03-29T04:57:00,12346,10842
P00004615,AST001112,powershell.exe,2025-02-27T05:48:00,67314,20662
P00004616,AST000575,kubectl,2025-03-03T04:14:00,25242,2776
P00004617,AST000179,ssh,2025-03-10T03:53:00,91295,76565
P00004618,AST000820,ssh,2025-03-25T01:49:00,43866,88854
P00004619,AST000917,kubectl,2025-03-09T20:55:00,86006,33135
P00004620,AST001180,/usr/bin/git,2025-03-03T09:43:00,80518,58924
P00004621,AST001278,java,2025-03-18T01:56:00,21133,17771
P00004622,AST000218,/bin/bash,2025-03-04T04:14:00,36590,71702
P00004623,AST000838,java,2025-02-12T14:15:00,67736,96800
P00004624,AST000194,kubectl,2025-03-12T21:09:00,86889,13470
P00004625,AST000019,ssh,2025-02-25T02:37:00,27691,82916
P00004626,AST001402,curl,2025-04-01T10:41:00,31884,12514
P00004627,AST000835,powershell.exe,2025-01-26T03:12:00,78169,60523
P00004628,AST000750,powershell.exe,2025-02-15T15:18:00,97629,98835
P00004629,AST000848,/usr/bin/git,2025-01-14T14:17:00,39989,79896
P00004630,AST000840,kubectl,2025-01-28T16:39:00,66469,9410
P00004631,AST000181,kubectl,2025-03-15T07:12:00,90406,93230
P00004632,AST001208,/usr/bin/git,2025-03-24T19:49:00,7020,51475
P00004633,AST001086,/usr/bin/python,2025-01-22T23:48:00,14920,27255
P00004634,AST001316,/bin/bash,2025-01-02T17:03:00,55840,64817
P00004635,AST000712,powershell.exe,2025-01-25T23:19:00,15063,51089
P00004636,AST000454,curl,2025-03-30T06:38:00,15799,31829
P00004637,AST000157,kubectl,2025-03-02T20:57:00,43179,35195
P00004638,AST001184,node,2025-01-05T01:32:00,90341,79012
P00004639,AST000115,powershell.exe,2025-02-01T16:15:00,78824,46926
P00004640,AST000605,java,2025-02-17T17:36:00,65998,29579
P00004641,AST000699,chrome.exe,2025-03-30T14:22:00,89140,78441
P00004642,AST001200,powershell.exe,2025-03-12T04:13:00,63155,36597
P00004643,AST000446,powershell.exe,2025-03-19T21:34:00,19071,42325
P00004644,AST000700,node,2025-01-14T14:56:00,9141,78769
P00004645,AST001434,kubectl,2025-01-24T11:00:00,8752,82590
P00004646,AST000520,powershell.exe,2025-03-05T14:22:00,13933,92271
P00004647,AST000373,curl,2025-04-01T06:24:00,4892,16027
P00004648,AST001425,chrome.exe,2025-03-11T13:29:00,74901,78511
P00004649,AST000534,/bin/bash,2025-02-15T08:48:00,27252,94908
P00004650,AST001136,chrome.exe,2025-02-02T10:51:00,12297,41250
P00004651,AST000797,/usr/bin/git,2025-01-28T01:47:00,31767,1237
P00004652,AST000963,kubectl,2025-03-18T13:39:00,86702,96684
P00004653,AST000691,/usr/bin/git,2025-03-21T01:34:00,56184,91295
P00004654,AST001354,/usr/bin/git,2025-02-09T12:22:00,70567,61024
P00004655,AST000277,/usr/bin/python,2025-03-22T09:28:00,73716,98306
P00004656,AST001251,/bin/bash,2025-03-19T06:00:00,60412,63467
P00004657,AST001302,/bin/bash,2025-01-25T11:13:00,54859,52589
P00004658,AST001040,chrome.exe,2025-01-09T02:16:00,28285,81587
P00004659,AST000963,ssh,2025-01-25T14:38:00,3773,62781
P00004660,AST001418,ssh,2025-01-18T04:07:00,86097,29769
P00004661,AST001447,powershell.exe,2025-02-07T00:22:00,40060,17480
P00004662,AST001332,powershell.exe,2025-01-22T22:03:00,96335,35538
P00004663,AST000192,kubectl,2025-03-30T21:03:00,94614,30185
P00004664,AST000125,chrome.exe,2025-02-22T22:59:00,24226,96243
P00004665,AST000480,node,2025-02-25T10:40:00,1890,12439
P00004666,AST001114,node,2025-01-13T22:08:00,38036,35286
P00004667,AST000344,node,2025-02-07T18:52:00,20356,87839
